path	original	line	comment
DESCRIBE.BATTLESONG_FIRERESISTANCE	吾曾观戏前不慎焚衣洞。	3401	物品名:"防火假声" 制造描述:"抵御火辣的戏评人。"
DESCRIBE.BATTLESONG_INSTANT_TAUNT	吾不喜此物。	3402	物品名:"粗鲁插曲" 制造描述:"用言语扔一个番茄。"
DESCRIBE.BATTLESONG_INSTANT_PANIC	吾不喜此物。	3403	物品名:"惊心独白" 制造描述:"如此出色的表演，就问你怕不怕。"
DESCRIBE.MUTATOR_WARRIOR	哦，哇，此观之…美味，韦伯。	3404	物品名:"战士变身涂鸦" 制造描述:"做最可爱的小保镖。"
DESCRIBE.MUTATOR_DROPPER	呃，吾…刚食毕。汝予蜘蛛友可好？	3405	物品名:"悬蛛变身涂鸦" 制造描述:"味道也许会让你惊喜。"
DESCRIBE.MUTATOR_HIDER	哦，哇，此观之…美味，韦伯。	3406	物品名:"洞穴变身涂鸦" 制造描述:"外酥里嫩。"
DESCRIBE.MUTATOR_SPITTER	呃，吾…刚食毕。汝予蜘蛛友可好？	3407	物品名:"喷吐变身涂鸦" 制造描述:"喷薄而出的蜘蛛形象。"
DESCRIBE.MUTATOR_MOON	哦，哇，此观之…美味，韦伯。	3408	物品名:"破碎变身涂鸦" 制造描述:"吃到它的人会快乐到月球去。"
DESCRIBE.MUTATOR_HEALER	呃，吾…刚食毕。汝予蜘蛛友可好？	3409	物品名:"护士变身涂鸦" 制造描述:"特别多的谷物，所以必须是健康的。"
DESCRIBE.SPIDER_WHISTLE	吾不欲引任何蛛。	3410	物品名:"韦伯口哨" 制造描述:"呼叫可怕的爬行动物朋友吧。"
DESCRIBE.SPIDERDEN_BEDAZZLER	观某人手艺提不少。	3411	物品名:"蛛巢装饰套装" 制造描述:"一个好的家能培育出好的性格。"
DESCRIBE.SPIDER_HEALER	哦，甚好。今蛛可自愈。	3412	物品名:"护士蜘蛛"
DESCRIBE.SPIDER_REPELLENT	若吾亦能用则佳。	3413	物品名:"驱赶盒子" 制造描述:"让你的朋友知道你需要一些空间。"
DESCRIBE.SPIDER_HEALER_ITEM	若见蛛，吾定赠之。	3414	物品名:"治疗黏团" 制造描述:"恶心，黏糊糊的，但对你有好处。"
DESCRIBE.GHOSTLYELIXIR_SLOWREGEN	嗯，对。此乃仙家法。	3415	物品名:"亡者补药" 制造描述:"时间会抚平所有伤口。"
DESCRIBE.GHOSTLYELIXIR_FASTREGEN	嗯，对。此乃仙家法。	3416	物品名:"灵魂万灵药" 制造描述:"治疗重伤的强力药剂。"
DESCRIBE.GHOSTLYELIXIR_SHIELD	嗯，对。此乃仙家法。	3417	物品名:"不屈药剂" 制造描述:"保护你的姐妹不受伤害。"
DESCRIBE.GHOSTLYELIXIR_ATTACK	嗯，对。此乃仙家法。	3418	物品名:"夜影万金油" 制造描述:"召唤黑暗的力量。"
DESCRIBE.GHOSTLYELIXIR_SPEED	嗯，对。此乃仙家法。	3419	物品名:"强健精油" 制造描述:"给你的灵魂来一剂强心针。"
DESCRIBE.GHOSTLYELIXIR_RETALIATION	嗯，对。此乃仙家法。	3420	物品名:"蒸馏复仇" 制造描述:"对敌人以牙还牙。"
DESCRIBE.SISTURN.GENERIC	缀以花，可增生机。	3423	物品名:"姐妹骨灰罐"->默认 制造描述:"让你疲倦的灵魂休息的地方。"
DESCRIBE.SISTURN.SOME_FLOWERS	多取花，应可。	3424	物品名:"姐妹骨灰罐" 制造描述:"让你疲倦的灵魂休息的地方。"
DESCRIBE.SISTURN.LOTS_OF_FLOWERS	好美花束。	3425	物品名:"姐妹骨灰罐" 制造描述:"让你疲倦的灵魂休息的地方。"
DESCRIBE.PORTABLECOOKPOT_ITEM.GENERIC	方是烹仙。	3430	物品名:"便携烹饪锅"->默认 制造描述:"随时随地为美食家服务。"
DESCRIBE.PORTABLECOOKPOT_ITEM.DONE	行，庖事毕。	3431	物品名:"便携烹饪锅"->完成了 制造描述:"随时随地为美食家服务。"
DESCRIBE.PORTABLECOOKPOT_ITEM.COOKING_LONG	此膳需时。	3432	物品名:"便携烹饪锅"->饭还需要很久 制造描述:"随时随地为美食家服务。"
DESCRIBE.PORTABLECOOKPOT_ITEM.COOKING_SHORT	将成。	3433	物品名:"便携烹饪锅"->饭快做好了 制造描述:"随时随地为美食家服务。"
DESCRIBE.PORTABLECOOKPOT_ITEM.EMPTY	吾赌内无物。	3434	物品名:"便携烹饪锅" 制造描述:"随时随地为美食家服务。"
DESCRIBE.PORTABLEBLENDER_ITEM	融百食于一鼎。	3436	物品名:"便携研磨器" 制造描述:"把原料研磨成粉状调味品。"
DESCRIBE.PORTABLESPICER_ITEM.GENERIC	可增膳食风味。	3439	物品名:"便携香料站"->默认 制造描述:"调味让饭菜更可口。"
DESCRIBE.PORTABLESPICER_ITEM.DONE	应使肴馔更可口。	3440	物品名:"便携香料站"->完成了 制造描述:"调味让饭菜更可口。"
DESCRIBE.SPICEPACK	贮食于此囊。	3442	物品名:"厨师袋" 制造描述:"使你的食物保持新鲜。"
DESCRIBE.SPICE_GARLIC	威力强之粉。	3443	物品名:"蒜粉" 制造描述:"用口臭防守是最好的进攻。"
DESCRIBE.SPICE_SUGAR	甘。真甘。	3444	物品名:"蜂蜜水晶" 制造描述:"令人心平气和的甜美。"
DESCRIBE.SPICE_CHILI	一壶焰。	3445	物品名:"辣椒面" 制造描述:"刺激十足的粉末。"
DESCRIBE.SPICE_SALT	此调和物实不赖。	3446	物品名:"调味盐" 制造描述:"为你的饭菜加点咸味。"
DESCRIBE.MONSTERTARTARE	此处定有他物可飨。	3447	物品名:"怪物鞑靼"
DESCRIBE.FRESHFRUITCREPES	甘果。营养晨飨。	3448	物品名:"鲜果可丽饼"
DESCRIBE.FROGFISHBOWL	此鱼内塞何？	3449	物品名:"蓝带鱼排"
DESCRIBE.POTATOTORNADO	未熟之薯。	3450	物品名:"花式回旋块茎"
DESCRIBE.DRAGONCHILISALAD	愿可承辛辣。	3451	物品名:"辣龙椒沙拉"
DESCRIBE.GLOWBERRYMOUSSE	沃利庖技甚佳。	3452	物品名:"发光浆果慕斯"
DESCRIBE.VOLTGOATJELLY	惊人美味。	3453	物品名:"伏特羊肉冻"
DESCRIBE.NIGHTMAREPIE	有点悚然。	3454	物品名:"恐怖国王饼"
DESCRIBE.BONESOUP	沃利骨中乃好庖。	3455	物品名:"骨头汤"
DESCRIBE.MASHEDPOTATOES	吾闻庖乃融物。	3456	物品名:"奶油土豆泥"
DESCRIBE.POTATOSOUFFLE	吾忘美味何味。	3457	物品名:"蓬松土豆蛋奶酥"
DESCRIBE.MOQUECA	多美味海鲜宴。	3458	物品名:"海鲜杂烩"
DESCRIBE.GAZPACHO	何以如美？	3459	物品名:"芦笋冷汤"
DESCRIBE.ASPARAGUSSOUP	闻之甘美。	3460	物品名:"芦笋汤"
DESCRIBE.VEGSTINGER	此乃何汤？	3461	物品名:"蔬菜鸡尾酒"
DESCRIBE.BANANAPOP	甘糯冰沁。	3462	物品名:"香蕉冻"
DESCRIBE.CEVICHE	可易大碗否？此略小。	3463	物品名:"酸橘汁腌鱼"
DESCRIBE.SALSA	真…辣…。	3464	物品名:"生鲜萨尔萨酱"
DESCRIBE.PEPPERPOPPER	好大一口。	3465	物品名:"爆炒填馅辣椒"
DESCRIBE.TURNIP	一生芜菁。	3466	物品名:"大萝卜"
DESCRIBE.TURNIP_COOKED	自力更生。	3467	物品名:"烤大萝卜"
DESCRIBE.TURNIP_SEEDS	一捧古怪灵种。	3468	物品名:"圆形种子"
DESCRIBE.GARLIC	不甚喜。	3469	物品名:"大蒜"
DESCRIBE.GARLIC_COOKED	完焦黄。	3470	物品名:"烤大蒜"
DESCRIBE.GARLIC_SEEDS	一捧古怪灵种。	3471	物品名:"种子荚"
DESCRIBE.ONION	观之脆。	3472	物品名:"洋葱"
DESCRIBE.ONION_COOKED	气不佳。	3473	物品名:"烤洋葱"
DESCRIBE.ONION_SEEDS	一捧古怪灵种。	3474	物品名:"尖形种子"
DESCRIBE.POTATO	埋地下之“玉果”。	3475	物品名:"土豆"
DESCRIBE.POTATO_COOKED	食之适口。	3476	物品名:"烤土豆"
DESCRIBE.POTATO_SEEDS	一捧古怪灵种。	3477	物品名:"毛茸茸的种子"
DESCRIBE.TOMATO	赤色。	3478	物品名:"番茄"
DESCRIBE.TOMATO_COOKED	通晓庖则事易。	3479	物品名:"烤番茄"
DESCRIBE.TOMATO_SEEDS	一捧古怪灵种。	3480	物品名:"带刺的种子"
DESCRIBE.ASPARAGUS	一青蔬。	3481	物品名:"芦笋"
DESCRIBE.ASPARAGUS_COOKED	于吾有益。	3482	物品名:"烤芦笋"
DESCRIBE.ASPARAGUS_SEEDS	不过些灵种。	3483	物品名:"筒状种子"
DESCRIBE.PEPPER	好一辣椒。	3484	物品名:"辣椒"
DESCRIBE.PEPPER_COOKED	本即辣。	3485	物品名:"烤辣椒"
DESCRIBE.PEPPER_SEEDS	一捧灵种。	3486	物品名:"块状种子"
DESCRIBE.WEREITEM_BEAVER	其令吾遍体生寒。	3487	物品名:"俗气海狸像" 制造描述:"唤醒海狸人的诅咒"
DESCRIBE.WEREITEM_GOOSE	其令吾遍体生寒。	3488	物品名:"俗气鹅像" 制造描述:"唤醒鹅人的诅咒"
DESCRIBE.WEREITEM_MOOSE	一头受诅之鹿。	3489	物品名:"俗气鹿像" 制造描述:"唤醒鹿人的诅咒"
DESCRIBE.MERMHAT	吾可试。	3490	物品名:"聪明的伪装" 制造描述:"鱼人化你的朋友。"
DESCRIBE.MERMTHRONE.GENERIC	一华美毯。	3493	物品名:"皇家地毯"->默认
DESCRIBE.MERMTHRONE.BURNT	一股鱼腥。	3494	物品名:"皇家地毯"->烧焦的
DESCRIBE.MERMTHRONE_CONSTRUCTION.GENERIC	鱼人族之未来。	3498	物品名:"皇家手工套装"->默认 制造描述:"建立一个新的鱼人王朝。"
DESCRIBE.MERMTHRONE_CONSTRUCTION.BURNT	永不复知本何。	3499	物品名:"皇家手工套装"->烧焦的 制造描述:"建立一个新的鱼人王朝。"
DESCRIBE.MERMHOUSE_CRAFTED.GENERIC	貌尚可。	3503	物品名:"鱼人工艺屋"->默认 制造描述:"适合鱼人的家。"
DESCRIBE.MERMHOUSE_CRAFTED.BURNT	小鱼人无家。	3504	物品名:"鱼人工艺屋"->烧焦的 制造描述:"适合鱼人的家。"
DESCRIBE.MERMWATCHTOWER_REGULAR	吾助鱼人族。	3506	物品名:"鱼人工艺屋" 制造描述:"适合鱼人的家。"
DESCRIBE.MERMWATCHTOWER_NOKING	吾助鱼人族。	3507	物品名:"鱼人工艺屋" 制造描述:"适合鱼人的家。"
DESCRIBE.MERMKING	傀儡耳。	3508	物品名:"鱼人之王"
DESCRIBE.MERMGUARD	其周有感被护……	3509	物品名:"忠诚鱼人守卫"
DESCRIBE.MERM_PRINCE	彼循先到先得规。	3510	物品名:"过程中的皇室"
DESCRIBE.SQUID	吾感将有用。	3511	物品名:"鱿鱼"
DESCRIBE.GHOSTFLOWER	亡者物。	3512	物品名:"哀悼荣耀"
DESCRIBE.SMALLGHOST	嗷，汝非小可爱乎？	3513	物品名:"小惊吓"
DESCRIBE.CRABKING.GENERIC	哼。其此扰吾。	3516	物品名:"帝王蟹"->默认
DESCRIBE.CRABKING.INERT	容吾展实。	3517	物品名:"帝王蟹"
DESCRIBE.CRABKING_CLAW	警蟹爪。	3519	物品名:"巨钳"
DESCRIBE.MESSAGEBOTTLE	不知是否赠吾。	3520	物品名:"瓶中信"
DESCRIBE.MESSAGEBOTTLEEMPTY	空无物。	3521	物品名:"空瓶子"
DESCRIBE.MEATRACK_HERMIT.DONE	肉脯可食。	3524	物品名:"晾肉架"->完成了
DESCRIBE.MEATRACK_HERMIT.DRYING	肉风需时。	3525	物品名:"晾肉架"->正在风干
DESCRIBE.MEATRACK_HERMIT.DRYINGINRAIN	雨天风肉需时更长。	3526	物品名:"晾肉架"->雨天风干
DESCRIBE.MEATRACK_HERMIT.GENERIC	肉晾此应不差。	3527	物品名:"晾肉架"->默认
DESCRIBE.MEATRACK_HERMIT.BURNT	晾肉架焚。	3528	物品名:"晾肉架"->烧焦的
DESCRIBE.MEATRACK_HERMIT.DONE_NOTMEAT	可风食物，储久。	3529	物品名:"晾肉架"
DESCRIBE.MEATRACK_HERMIT.DRYING_NOTMEAT	风干似只能缓。	3530	物品名:"晾肉架"
DESCRIBE.MEATRACK_HERMIT.DRYINGINRAIN_NOTMEAT	雨，改日来。	3531	物品名:"晾肉架"
DESCRIBE.BEEBOX_HERMIT.READY	其内满蜜。	3535	物品名:"蜂箱"->准备好的 满的
DESCRIBE.BEEBOX_HERMIT.FULLHONEY	其内满蜜。	3536	物品名:"蜂箱"->蜂蜜满了
DESCRIBE.BEEBOX_HERMIT.GENERIC	不知内有甜蜜否。	3537	物品名:"蜂箱"->默认
DESCRIBE.BEEBOX_HERMIT.NOHONEY	其空。	3538	物品名:"蜂箱"->没有蜂蜜
DESCRIBE.BEEBOX_HERMIT.SOMEHONEY	需待。	3539	物品名:"蜂箱"->有一些蜂蜜
DESCRIBE.BEEBOX_HERMIT.BURNT	何以焚？	3540	物品名:"蜂箱"->烧焦的
DESCRIBE.HERMITCRAB	一人居多寂。	3542	物品名:"寄居蟹隐士"
DESCRIBE.HERMIT_PEARL	吾将善顾。	3543	物品名:"珍珠的珍珠"
DESCRIBE.HERMIT_CRACKED_PEARL	吾…未善顾。	3544	物品名:"开裂珍珠"
DESCRIBE.WATERPLANT	吾等不取其藤壶，彼则为友。	3545	物品名:"海草"
DESCRIBE.WATERPLANT_BOMB	乃灵种。	3546	物品名:"种壳"
DESCRIBE.WATERPLANT_BABY	尚萌芽。	3547	物品名:"海芽"
DESCRIBE.WATERPLANT_PLANTER	彼于海中岩上长佳。	3548	物品名:"海芽插穗"
DESCRIBE.SHARK	吾或需巨舟……	3549	物品名:"岩石大白鲨"
DESCRIBE.MASTUPGRADE_LAMP_ITEM	吾有皆闪发好主意。	3550	物品名:"甲板照明灯" 制造描述:"桅杆照明附件。"
DESCRIBE.MASTUPGRADE_LIGHTNINGROD_ITEM	吾已驾陆海之雷。	3551	物品名:"避雷导线" 制造描述:"为你的桅杆带来过电般的刺激。"
DESCRIBE.WATERPUMP	可效灭火。	3552	物品名:"消防泵" 制造描述:"水水水，到处都是水。"
DESCRIBE.BARNACLE	观之不似指节。	3553	物品名:"藤壶"
DESCRIBE.BARNACLE_COOKED	吾闻此乃珍馐。	3554	物品名:"熟藤壶"
DESCRIBE.BARNACLEPITA	不见为藤壶，味更佳。	3555	物品名:"藤壶皮塔饼"
DESCRIBE.BARNACLESUSHI	直持食。	3556	物品名:"藤壶握寿司"
DESCRIBE.BARNACLINGUINE	递面来。	3557	物品名:"藤壶中细面"
DESCRIBE.BARNACLESTUFFEDFISHHEAD	吾真饥甚，竟会虑……	3558	物品名:"酿鱼头"
DESCRIBE.LEAFLOAF	神秘肉。	3559	物品名:"叶肉糕"
DESCRIBE.LEAFYMEATBURGER	吾喜素。	3560	物品名:"素食堡"
DESCRIBE.LEAFYMEATSOUFFLE	此乃何食？	3561	物品名:"果冻沙拉"
DESCRIBE.MEATYSALAD	区区杂草，如饱。	3562	物品名:"牛肉绿叶菜"
DESCRIBE.MOLEBAT	一小蝠。	3563	物品名:"裸鼹蝠"
DESCRIBE.MOLEBATHILL	不知鼠窝藏何。	3564	物品名:"裸鼹蝠丘"
DESCRIBE.BATNOSE	谁知此谁鼻？	3565	物品名:"裸露鼻孔"
DESCRIBE.BATNOSE_COOKED	出时，闻鼻气。	3566	物品名:"炭烤鼻孔"
DESCRIBE.BATNOSEHAT	有此饮奶不动手。	3567	物品名:"牛奶帽"
DESCRIBE.MUSHGNOME	其或周期攻。	3568	物品名:"蘑菇地精"
DESCRIBE.SPORE_MOON	吾当避此孢子。	3569	物品名:"月亮孢子"
DESCRIBE.MOON_CAP	观之不甚美。	3570	物品名:"月亮蘑菇"
DESCRIBE.MOON_CAP_COOKED	吾为法力亦豁出……	3571	物品名:"熟月亮蘑菇"
DESCRIBE.MUSHTREE_MOON	此蕈木显与他异。	3572	物品名:"月亮蘑菇树"
DESCRIBE.LIGHTFLIER	真奇，装吾囊犹发光。	3573	物品名:"球状光虫"
DESCRIBE.GROTTO_POOL_BIG	月水使琉璃长。	3574	物品名:"玻璃绿洲"
DESCRIBE.GROTTO_POOL_SMALL	月水使琉璃长。	3575	物品名:"小玻璃绿洲"
DESCRIBE.DUSTMOTH	真整齐小物，非乎？	3576	物品名:"尘蛾"
DESCRIBE.DUSTMOTHDEN	彼于内过甚适。	3577	物品名:"整洁洞穴"
DESCRIBE.ARCHIVE_LOCKBOX	吾何取知识？	3578	物品名:"蒸馏的知识"
DESCRIBE.ARCHIVE_CENTIPEDE	汝休阻吾进。	3579	物品名:"远古哨兵蜈蚣"
DESCRIBE.ARCHIVE_CENTIPEDE_HUSK	无用物。	3580	物品名:"哨兵蜈蚣壳"
DESCRIBE.ARCHIVE_COOKPOT.COOKING_LONG	尚需时。	3583	物品名:"远古窑"->饭还需要很久
DESCRIBE.ARCHIVE_COOKPOT.COOKING_SHORT	将成。	3584	物品名:"远古窑"->饭快做好了
DESCRIBE.ARCHIVE_COOKPOT.DONE	嗯。可食。	3585	物品名:"远古窑"->完成了
DESCRIBE.ARCHIVE_COOKPOT.EMPTY	先抖尘，如何？	3586	物品名:"远古窑"
DESCRIBE.ARCHIVE_COOKPOT.BURNT	釜焚。	3587	物品名:"远古窑"->烧焦的
DESCRIBE.ARCHIVE_MOON_STATUE	此伟月像令吾充满诗意。	3589	物品名:"远古月亮雕像"
DESCRIBE.ARCHIVE_RUNE_STATUE.LINE_1	学识浩瀚，若能参透则善。	3592	物品名:"远古月亮符文石"->第一行
DESCRIBE.ARCHIVE_RUNE_STATUE.LINE_2	此符文与别处遗迹之刻印相异。	3593	物品名:"远古月亮符文石"->第二行
DESCRIBE.ARCHIVE_RUNE_STATUE.LINE_3	学识浩瀚，若能参透则善。	3594	物品名:"远古月亮符文石"->第三行
DESCRIBE.ARCHIVE_RUNE_STATUE.LINE_4	此符文与别处遗迹之刻印相异。	3595	物品名:"远古月亮符文石"->第四行
DESCRIBE.ARCHIVE_RUNE_STATUE.LINE_5	学识浩瀚，若能参透则善。	3596	物品名:"远古月亮符文石"->第五行
DESCRIBE.ARCHIVE_RESONATOR.GENERIC	有此神器，舆图何用？	3600	物品名:"星象探测仪"->默认
DESCRIBE.ARCHIVE_RESONATOR.IDLE	其似已觅得应觅之物。	3601	物品名:"星象探测仪"
DESCRIBE.ARCHIVE_RESONATOR_ITEM	此乃吾所铸之神器。	3603	物品名:"星象探测仪" 制造描述:"它会出土什么秘密呢？"
DESCRIBE.ARCHIVE_LOCKBOX_DISPENCER.POWEROFF	若可复其运转则善……	3606	物品名:"知识饮水机"
DESCRIBE.ARCHIVE_LOCKBOX_DISPENCER.GENERIC	吾有冲动，欲立其前高谈阔论。	3607	物品名:"知识饮水机"->默认
DESCRIBE.ARCHIVE_SECURITY_DESK.POWEROFF	其已失旧日之功。	3611	物品名:"远古哨所"
DESCRIBE.ARCHIVE_SECURITY_DESK.GENERIC	其欲近吾。	3612	物品名:"远古哨所"->默认
DESCRIBE.ARCHIVE_SECURITY_PULSE	汝欲往何处？可乃有趣之地？	3614	物品名:"远古哨所"
DESCRIBE.ARCHIVE_SWITCH.VALID	嵌以宝石，应可运转……吾笃定。	3617	物品名:"华丽基座"->有效
DESCRIBE.ARCHIVE_SWITCH.GEMS	此孔为空。	3618	物品名:"华丽基座"->需要宝石
DESCRIBE.ARCHIVE_PORTAL.POWEROFF	全无回应。	3622	物品名:"封印的传送门"
DESCRIBE.ARCHIVE_PORTAL.GENERIC	奇哉，其无应。	3623	物品名:"封印的传送门"->默认
DESCRIBE.WALL_STONE_2	坚固之墙。	3625	物品名:"档案馆石墙"
DESCRIBE.WALL_RUINS_2	一段古墙。	3626	物品名:"档案馆铥墙"
DESCRIBE.REFINED_DUST	啊——嚏。	3627	物品名:"尘土块" 制造描述:"远古甜品的关键原料。"
DESCRIBE.DUSTMERINGUE	何人愿食此物？	3628	物品名:"琥珀美食"
DESCRIBE.SHROOMCAKE	果如其名。	3629	物品名:"蘑菇蛋糕"
DESCRIBE.NIGHTMAREGROWTH	吾当心此等黑墙。	3630	物品名:"梦魇城墙"
DESCRIBE.TURFCRAFTINGSTATION	夯土之事，吾不欲为。	3631	物品名:"土地夯实器" 制造描述:"一点点的改变世界。"
DESCRIBE.MOON_ALTAR_LINK	似在酝酿何物。	3632	物品名:"神秘能量"
DESCRIBE.COMPOSTINGBIN.GENERIC	此气略难忍。	3635	物品名:"堆肥桶"->默认 制造描述:"能让土壤变得臭烘烘和肥沃。"
DESCRIBE.COMPOSTINGBIN.WET	过湿。	3636	物品名:"堆肥桶" 制造描述:"能让土壤变得臭烘烘和肥沃。"
DESCRIBE.COMPOSTINGBIN.DRY	嗯……过燥。	3637	物品名:"堆肥桶" 制造描述:"能让土壤变得臭烘烘和肥沃。"
DESCRIBE.COMPOSTINGBIN.BALANCED	恰到好处。	3638	物品名:"堆肥桶" 制造描述:"能让土壤变得臭烘烘和肥沃。"
DESCRIBE.COMPOSTINGBIN.BURNT	焚后其气更恶……	3639	物品名:"堆肥桶"->烧焦的 制造描述:"能让土壤变得臭烘烘和肥沃。"
DESCRIBE.COMPOST	草木之食，他无所用。	3641	物品名:"堆肥"
DESCRIBE.SOIL_AMENDER.GENERIC	此非揠苗助长之术。	3644	物品名:"催长剂起子"->默认 制造描述:"海里来的瓶装养分。"
DESCRIBE.SOIL_AMENDER.STALE	此非揠苗助长之术。	3645	物品名:"催长剂起子"->过期了 制造描述:"海里来的瓶装养分。"
DESCRIBE.SOIL_AMENDER.SPOILED	其作呕之气昭示其效。	3646	物品名:"催长剂起子"->腐烂了 制造描述:"海里来的瓶装养分。"
DESCRIBE.SOIL_AMENDER_FERMENTED	此可令草木速长。	3648	物品名:"超级催长剂"
DESCRIBE.WATERINGCAN.GENERIC	吾可此润草木。	3651	物品名:"空浇水壶"->默认 制造描述:"让植物保持快乐和水分。"
DESCRIBE.WATERINGCAN.EMPTY	或此附近有塘……	3652	物品名:"空浇水壶" 制造描述:"让植物保持快乐和水分。"
DESCRIBE.PREMIUMWATERINGCAN.GENERIC	其使浇灌易……简。	3656	物品名:"空鸟嘴壶"->默认 制造描述:"灌溉方面的创新。"
DESCRIBE.PREMIUMWATERINGCAN.EMPTY	无水则无用。	3657	物品名:"空鸟嘴壶" 制造描述:"灌溉方面的创新。"
DESCRIBE.FARM_PLOW	便利之耕。	3659	物品名:"耕地机"
DESCRIBE.FARM_PLOW_ITEM	吾当先觅良圃方可使之。	3660	物品名:"耕地机" 制造描述:"为你的植物犁一块地。"
DESCRIBE.FARM_HOE	吾当松土，令灵种安适。	3661	物品名:"园艺锄" 制造描述:"翻耕，为撒播农作物做准备。"
DESCRIBE.GOLDEN_FARM_HOE	吾岂需此花哨之物以移土？	3662	物品名:"黄金园艺锄" 制造描述:"优雅地耕地。"
DESCRIBE.NUTRIENTSGOGGLESHAT	其可助吾观泥土中诸般灵力。	3663	物品名:"高级耕作先驱帽" 制造描述:"让你看到一个成功的花园。"
DESCRIBE.PLANTREGISTRYHAT	欲晓草木，当戴草木。	3664	物品名:"耕作先驱帽" 制造描述:"让你的园艺专业知识得到增长。"
DESCRIBE.FARM_SOIL_DEBRIS	其乱吾圃。	3665	物品名:"农田杂物"
DESCRIBE.FIRENETTLES	若不耐热，莫入园圃。	3666	物品名:"火荨麻叶"
DESCRIBE.FORGETMELOTS	嗯，忘却欲言之辞。	3667	物品名:"必忘我"
DESCRIBE.SWEETTEA	一盏清茶，暂歇心神。	3668	物品名:"舒缓茶"
DESCRIBE.TILLWEED	吾将除汝。	3669	物品名:"犁地草"
DESCRIBE.TILLWEEDSALVE	吾之药草。	3670	物品名:"犁地草膏" 制造描述:"慢慢去处病痛。"
DESCRIBE.WEED_IVY	汝非菜蔬。	3671	物品名:"刺针旋花"
DESCRIBE.IVY_SNARE	实无礼。	3672	物品名:"缠绕根须"
DESCRIBE.TROPHYSCALE_OVERSIZEDVEGGIES.GENERIC	吾可量收成之丰俭。	3675	物品名:"农产品秤"->默认 制造描述:"称量你珍贵的水果和蔬菜。"
DESCRIBE.TROPHYSCALE_OVERSIZEDVEGGIES.HAS_ITEM	重: {weight}\n收日: {day}\n不恶。	3676	物品名:"农产品秤" 制造描述:"称量你珍贵的水果和蔬菜。"
DESCRIBE.TROPHYSCALE_OVERSIZEDVEGGIES.HAS_ITEM_HEAVY	重: {weight}\n收日: {day}\n孰料竟长如斯？	3677	物品名:"农产品秤" 制造描述:"称量你珍贵的水果和蔬菜。"
DESCRIBE.TROPHYSCALE_OVERSIZEDVEGGIES.HAS_ITEM_LIGHT	其过寻常，秤不屑示其重。	3678	物品名:"农产品秤" 制造描述:"称量你珍贵的水果和蔬菜。"
DESCRIBE.TROPHYSCALE_OVERSIZEDVEGGIES.BURNING	此乃烹何？	3679	物品名:"农产品秤"->正在燃烧 制造描述:"称量你珍贵的水果和蔬菜。"
DESCRIBE.TROPHYSCALE_OVERSIZEDVEGGIES.BURNT	吾思此非最佳烹法。	3680	物品名:"农产品秤"->烧焦的 制造描述:"称量你珍贵的水果和蔬菜。"
DESCRIBE.CARROT_OVERSIZED	好一堆萝卜。	3682	物品名:"巨型胡萝卜"
DESCRIBE.CORN_OVERSIZED	好大一玉黍。	3683	物品名:"巨型玉米"
DESCRIBE.PUMPKIN_OVERSIZED	好一大南瓜。	3684	物品名:"巨型南瓜"
DESCRIBE.EGGPLANT_OVERSIZED	不解何以名之为茄。	3685	物品名:"巨型茄子"
DESCRIBE.DURIAN_OVERSIZED	吾笃定其臭更甚。	3686	物品名:"巨型榴莲"
DESCRIBE.POMEGRANATE_OVERSIZED	此或为吾所见最大之石榴。	3687	物品名:"巨型石榴"
DESCRIBE.DRAGONFRUIT_OVERSIZED	吾尚冀其生翼。	3688	物品名:"巨型火龙果"
DESCRIBE.WATERMELON_OVERSIZED	硕大多汁之寒瓜。	3689	物品名:"巨型西瓜"
DESCRIBE.TOMATO_OVERSIZED	一惊人西红柿。	3690	物品名:"巨型番茄"
DESCRIBE.POTATO_OVERSIZED	此薯真大。	3691	物品名:"巨型土豆"
DESCRIBE.ASPARAGUS_OVERSIZED	吾将食芦笋一时矣……	3692	物品名:"巨型芦笋"
DESCRIBE.ONION_OVERSIZED	其长速如斯。不禁令吾目润。	3693	物品名:"巨型洋葱"
DESCRIBE.GARLIC_OVERSIZED	巨大之蒜。	3694	物品名:"巨型大蒜"
DESCRIBE.PEPPER_OVERSIZED	一大小异乎寻常之椒。	3695	物品名:"巨型辣椒"
DESCRIBE.VEGGIE_OVERSIZED_ROTTEN	烂物。	3696	物品名:"农产品秤" 制造描述:"称量你珍贵的水果和蔬菜。"
DESCRIBE.FARM_PLANT.GENERIC	乃一草木。	3699	物品名:未找到
DESCRIBE.FARM_PLANT.SEED	今但静候。	3700	物品名:未找到
DESCRIBE.FARM_PLANT.GROWING	生长罢，美草木，生长。	3701	物品名:未找到
DESCRIBE.FARM_PLANT.FULL	是时收熟之实。	3702	物品名:未找到
DESCRIBE.FARM_PLANT.ROTTEN	可惜。若熟时收则善。	3703	物品名:未找到
DESCRIBE.FARM_PLANT.FULL_OVERSIZED	吾得巨型嘉禾。	3704	物品名:未找到
DESCRIBE.FARM_PLANT.ROTTEN_OVERSIZED	烂物。	3705	物品名:未找到
DESCRIBE.FARM_PLANT.FULL_WEED	吾早思斩此伪物。	3706	物品名:未找到
DESCRIBE.FARM_PLANT.BURNING	于草木非善……	3707	物品名:未找到
DESCRIBE.FRUITFLY	往他处嗡去。	3709	物品名:"果蝇"
