path	original	line	comment
DESCRIBE.MERMTHRONE_CONSTRUCTION.BURNT	永远都不会这道它原来是什么了。	3499	物品名:"皇家手工套装"->烧焦的 制造描述:"建立一个新的鱼人王朝。"
DESCRIBE.MERMHOUSE_CRAFTED.GENERIC	样子还挺可爱的。	3503	物品名:"鱼人工艺屋"->默认 制造描述:"适合鱼人的家。"
DESCRIBE.MERMHOUSE_CRAFTED.BURNT	啊，刺鼻的味道！	3504	物品名:"鱼人工艺屋"->烧焦的 制造描述:"适合鱼人的家。"
DESCRIBE.MERMWATCHTOWER_REGULAR	我水族已经沦落至此了吗。	3506	物品名:"鱼人工艺屋" 制造描述:"适合鱼人的家。"
DESCRIBE.MERMWATCHTOWER_NOKING	我水族已经沦落至此了吗。	3507	物品名:"鱼人工艺屋" 制造描述:"适合鱼人的家。"
DESCRIBE.MERMKING	傀儡罢了！	3508	物品名:"鱼人之王"
DESCRIBE.MERMGUARD	在他们周围感觉受到了护卫……	3509	物品名:"忠诚鱼人守卫"
DESCRIBE.MERM_PRINCE	他们遵循先到先得的规矩。	3510	物品名:"过程中的皇室"
DESCRIBE.SQUID	本太子有预感会派上用场。	3511	物品名:"鱿鱼"
DESCRIBE.GHOSTFLOWER	本太子拒绝相信这一切。	3512	物品名:"哀悼荣耀"
DESCRIBE.SMALLGHOST	嗷，你是不是个小可爱啊？	3513	物品名:"小惊吓"
DESCRIBE.CRABKING.GENERIC	咦！水族的一员。	3516	物品名:"帝王蟹"->默认
DESCRIBE.CRABKING.INERT	老螃蟹快出来迎接本太子。	3517	物品名:"帝王蟹"
DESCRIBE.CRABKING_CLAW	警惕蟹爪！	3519	物品名:"巨钳"
DESCRIBE.MESSAGEBOTTLE	不知道是不是送给本太子的！	3520	物品名:"瓶中信"
DESCRIBE.MESSAGEBOTTLEEMPTY	空无一物。	3521	物品名:"空瓶子"
DESCRIBE.MEATRACK_HERMIT.DONE	肉干可以吃了！	3524	物品名:"晾肉架"->完成了
DESCRIBE.MEATRACK_HERMIT.DRYING	肉风干需要一些时间。	3525	物品名:"晾肉架"->正在风干
DESCRIBE.MEATRACK_HERMIT.DRYINGINRAIN	雨天晾干肉需要更长时间。	3526	物品名:"晾肉架"->雨天风干
DESCRIBE.MEATRACK_HERMIT.GENERIC	肉晾在这里应该错不了。	3527	物品名:"晾肉架"->默认
DESCRIBE.MEATRACK_HERMIT.BURNT	晾肉架烧掉了。	3528	物品名:"晾肉架"->烧焦的
DESCRIBE.MEATRACK_HERMIT.DONE_NOTMEAT	可以把食物晾干，储存的更久。	3529	物品名:"晾肉架"
DESCRIBE.MEATRACK_HERMIT.DRYING_NOTMEAT	风干。	3530	物品名:"晾肉架"
DESCRIBE.MEATRACK_HERMIT.DRYINGINRAIN_NOTMEAT	雨啊，快走开。想下，改天来。	3531	物品名:"晾肉架"
DESCRIBE.BEEBOX_HERMIT.READY	它里面装满了蜂蜜。	3535	物品名:"蜂箱"->准备好的 满的
DESCRIBE.BEEBOX_HERMIT.FULLHONEY	它里面装满了蜂蜜。	3536	物品名:"蜂箱"->蜂蜜满了
DESCRIBE.BEEBOX_HERMIT.GENERIC	不知道里面有没有些许甜蜜。	3537	物品名:"蜂箱"->默认
DESCRIBE.BEEBOX_HERMIT.NOHONEY	它是空的。	3538	物品名:"蜂箱"->没有蜂蜜
DESCRIBE.BEEBOX_HERMIT.SOMEHONEY	需要等一会。	3539	物品名:"蜂箱"->有一些蜂蜜
DESCRIBE.BEEBOX_HERMIT.BURNT	怎么被烧掉的？！！	3540	物品名:"蜂箱"->烧焦的
DESCRIBE.HERMITCRAB	一个人住多少会寂寞吧。	3542	物品名:"寄居蟹隐士"
DESCRIBE.HERMIT_PEARL	本太子会照顾好它。	3543	物品名:"珍珠的珍珠"
DESCRIBE.HERMIT_CRACKED_PEARL	本太子……没有照顾好它。	3544	物品名:"开裂珍珠"
DESCRIBE.WATERPLANT	只要本太子不拿它们的藤壶，它们就会跟本太子们做朋友。	3545	物品名:"海草"
DESCRIBE.WATERPLANT_BOMB	是种子啊！	3546	物品名:"种壳"
DESCRIBE.WATERPLANT_BABY	还在萌芽阶段。	3547	物品名:"海芽"
DESCRIBE.WATERPLANT_PLANTER	它们在大海中的岩石上长的最好。	3548	物品名:"海芽插穗"
DESCRIBE.SHARK	本太子可能需要一艘更大的船……	3549	物品名:"岩石大白鲨"
DESCRIBE.MASTUPGRADE_LAMP_ITEM	本太子有的都是闪闪发光的好主意。	3550	物品名:"甲板照明灯" 制造描述:"桅杆照明附件。"
DESCRIBE.MASTUPGRADE_LIGHTNINGROD_ITEM	本太子已经驾驭了陆上和海上的雷电！	3551	物品名:"避雷导线" 制造描述:"为你的桅杆带来过电般的刺激。"
DESCRIBE.WATERPUMP	可以非常有效的灭火。	3552	物品名:"消防泵" 制造描述:"水水水，到处都是水！"
DESCRIBE.BARNACLE	看着不像是指关节。	3553	物品名:"藤壶"
DESCRIBE.BARNACLE_COOKED	本太子听说这是一道珍馐美味。	3554	物品名:"熟藤壶"
DESCRIBE.BARNACLEPITA	你看不见它们是藤壶的时候，它们的味道会更好。	3555	物品名:"藤壶皮塔饼"
DESCRIBE.BARNACLESUSHI	本太子的筷子好像还是放错了地方。	3556	物品名:"藤壶握寿司"
DESCRIBE.BARNACLINGUINE	把面递过来！	3557	物品名:"藤壶中细面"
DESCRIBE.BARNACLESTUFFEDFISHHEAD	本太子真是饿得够呛，居然连它都会考虑……	3558	物品名:"酿鱼头"
DESCRIBE.LEAFLOAF	神秘的肉。	3559	物品名:"叶肉糕"
DESCRIBE.LEAFYMEATBURGER	虽然是素食，但也挺残忍的。	3560	物品名:"素食堡"
DESCRIBE.LEAFYMEATSOUFFLE	这是什么食物？	3561	物品名:"果冻沙拉"
DESCRIBE.MEATYSALAD	区区一堆杂草，居然这么顶饱。	3562	物品名:"牛肉绿叶菜"
DESCRIBE.MOLEBAT	一只小蝙蝠。	3563	物品名:"裸鼹蝠"
DESCRIBE.MOLEBATHILL	不知道那个老鼠窝里藏了什么。	3564	物品名:"裸鼹蝠丘"
DESCRIBE.BATNOSE	有人知道这是谁的鼻子吗？	3565	物品名:"裸露鼻孔"
DESCRIBE.BATNOSE_COOKED	出来的时候，闻到的是鼻子的味道。	3566	物品名:"炭烤鼻孔"
DESCRIBE.BATNOSEHAT	看起来有些奇怪。	3567	物品名:"牛奶帽"
DESCRIBE.MUSHGNOME	它也许会周期性的发起攻击。	3568	物品名:"蘑菇地精"
DESCRIBE.SPORE_MOON	本太子要尽量离这些孢子远一点。	3569	物品名:"月亮孢子"
DESCRIBE.MOON_CAP	看起来不怎么好吃。	3570	物品名:"月亮蘑菇"
DESCRIBE.MOON_CAP_COOKED	本太子也是豁出去了……	3571	物品名:"熟月亮蘑菇"
DESCRIBE.MUSHTREE_MOON	这颗蘑菇树明显跟其他的有异。	3572	物品名:"月亮蘑菇树"
DESCRIBE.LIGHTFLIER	真是奇怪，装在本太子的口袋里居然还能发光！	3573	物品名:"球状光虫"
DESCRIBE.GROTTO_POOL_BIG	来自月亮的水让琉璃增长了。这就是灵力。	3574	物品名:"玻璃绿洲"
DESCRIBE.GROTTO_POOL_SMALL	来自月亮的水让琉璃增长了。这就是灵力。	3575	物品名:"小玻璃绿洲"
DESCRIBE.DUSTMOTH	真是些整齐的小家伙，不是吗？	3576	物品名:"尘蛾"
DESCRIBE.DUSTMOTHDEN	它们在里面过得很舒服。	3577	物品名:"整洁洞穴"
DESCRIBE.ARCHIVE_LOCKBOX	本太子怎么把知识取出来呢？	3578	物品名:"蒸馏的知识"
DESCRIBE.ARCHIVE_CENTIPEDE	你休想阻止本太子！	3579	物品名:"远古哨兵蜈蚣"
DESCRIBE.ARCHIVE_CENTIPEDE_HUSK	无用之物。	3580	物品名:"哨兵蜈蚣壳"
DESCRIBE.ARCHIVE_COOKPOT.COOKING_LONG	这还需要一点时间。	3583	物品名:"远古窑"->饭还需要很久
DESCRIBE.ARCHIVE_COOKPOT.COOKING_SHORT	就快好了！	3584	物品名:"远古窑"->饭快做好了
DESCRIBE.ARCHIVE_COOKPOT.DONE	嗯！可以吃了！	3585	物品名:"远古窑"->完成了
DESCRIBE.ARCHIVE_COOKPOT.EMPTY	把上面的灰尘先抖干净，怎么样？	3586	物品名:"远古窑"
DESCRIBE.ARCHIVE_COOKPOT.BURNT	锅给烧没了。	3587	物品名:"远古窑"->烧焦的
DESCRIBE.ARCHIVE_MOON_STATUE	这些宏伟的月亮雕像让本太子充满了诗意。	3589	物品名:"远古月亮雕像"
DESCRIBE.ARCHIVE_RUNE_STATUE.LINE_1	本太子要是能看懂就好了！	3592	物品名:"远古月亮符文石"->第一行
DESCRIBE.ARCHIVE_RUNE_STATUE.LINE_2	这些标记看起来与其他废墟中的标记不同。	3593	物品名:"远古月亮符文石"->第二行
DESCRIBE.ARCHIVE_RUNE_STATUE.LINE_3	本太子要是能看懂就好了！	3594	物品名:"远古月亮符文石"->第三行
DESCRIBE.ARCHIVE_RUNE_STATUE.LINE_4	这些标记看起来与其他废墟中的标记不同。	3595	物品名:"远古月亮符文石"->第四行
DESCRIBE.ARCHIVE_RUNE_STATUE.LINE_5	本太子要是能看懂就好了！	3596	物品名:"远古月亮符文石"->第五行
DESCRIBE.ARCHIVE_RESONATOR.GENERIC	能用一个超级神器，谁还要用地图？	3600	物品名:"星象探测仪"->默认
DESCRIBE.ARCHIVE_RESONATOR.IDLE	它似乎找到了值得被找到的东西。	3601	物品名:"星象探测仪"
DESCRIBE.ARCHIVE_RESONATOR_ITEM	啊哈！本太子建造了一个神器！为什么这种感觉似曾相识呢……	3603	物品名:"星象探测仪" 制造描述:"它会出土什么秘密呢？"
DESCRIBE.ARCHIVE_LOCKBOX_DISPENCER.POWEROFF	要是有办法让它重新运作就好了……	3606	物品名:"知识饮水机"
DESCRIBE.ARCHIVE_LOCKBOX_DISPENCER.GENERIC	本太子有一种强烈的冲动，想站在它的周围侃侃而谈。	3607	物品名:"知识饮水机"->默认
DESCRIBE.ARCHIVE_SECURITY_DESK.POWEROFF	它已经失去了从前的作用。	3611	物品名:"远古哨所"
DESCRIBE.ARCHIVE_SECURITY_DESK.GENERIC	它想亲近本太子。	3612	物品名:"远古哨所"->默认
DESCRIBE.ARCHIVE_SECURITY_PULSE	你这是要上哪去？是个有意思的地方吗？	3614	物品名:"远古哨所"
DESCRIBE.ARCHIVE_SWITCH.VALID	它看起来是由这些宝石的灵力传递……本太子敢肯定。	3617	物品名:"华丽基座"->有效
DESCRIBE.ARCHIVE_SWITCH.GEMS	这个是空的。	3618	物品名:"华丽基座"->需要宝石
DESCRIBE.ARCHIVE_PORTAL.POWEROFF	一点反应都没。	3622	物品名:"封印的传送门"
DESCRIBE.ARCHIVE_PORTAL.GENERIC	奇怪，它没反应。	3623	物品名:"封印的传送门"->默认
DESCRIBE.WALL_STONE_2	不错的墙。	3625	物品名:"档案馆石墙"
DESCRIBE.WALL_RUINS_2	一段古老的墙。	3626	物品名:"档案馆铥墙"
DESCRIBE.REFINED_DUST	啊——嚏！	3627	物品名:"尘土块" 制造描述:"远古甜品的关键原料。"
DESCRIBE.DUSTMERINGUE	这玩意谁会愿意吃？	3628	物品名:"琥珀美食"
DESCRIBE.SHROOMCAKE	果然名副其实。	3629	物品名:"蘑菇蛋糕"
DESCRIBE.NIGHTMAREGROWTH	本太子要小心这些黑色的城墙。	3630	物品名:"梦魇城墙"
DESCRIBE.TURFCRAFTINGSTATION	真正的仙家永远都在开拓新天地！	3631	物品名:"土地夯实器" 制造描述:"一点点的改变世界。"
DESCRIBE.MOON_ALTAR_LINK	似乎在酝酿什么。	3632	物品名:"神秘能量"
DESCRIBE.COMPOSTINGBIN.GENERIC	本太子真是有点受不了这个味道。	3635	物品名:"堆肥桶"->默认 制造描述:"能让土壤变得臭烘烘和肥沃。"
DESCRIBE.COMPOSTINGBIN.WET	看起来太湿了。	3636	物品名:"堆肥桶" 制造描述:"能让土壤变得臭烘烘和肥沃。"
DESCRIBE.COMPOSTINGBIN.DRY	嗯……太干了。	3637	物品名:"堆肥桶" 制造描述:"能让土壤变得臭烘烘和肥沃。"
DESCRIBE.COMPOSTINGBIN.BALANCED	恰到好处！	3638	物品名:"堆肥桶" 制造描述:"能让土壤变得臭烘烘和肥沃。"
DESCRIBE.COMPOSTINGBIN.BURNT	本太子真没想到它还能发出更糟糕的味道……	3639	物品名:"堆肥桶"->烧焦的 制造描述:"能让土壤变得臭烘烘和肥沃。"
DESCRIBE.COMPOST	植物的食物，派不上别的用场。	3641	物品名:"堆肥"
DESCRIBE.SOIL_AMENDER.GENERIC	这可不是拔苗助长，这是仙法!。	3644	物品名:"催长剂起子"->默认 制造描述:"海里来的瓶装养分。"
DESCRIBE.SOIL_AMENDER.STALE	这可不是拔苗助长，这是仙法!	3645	物品名:"催长剂起子"->过期了 制造描述:"海里来的瓶装养分。"
DESCRIBE.SOIL_AMENDER.SPOILED	那股令人作呕的味道说明它起作用了!	3646	物品名:"催长剂起子"->腐烂了 制造描述:"海里来的瓶装养分。"
DESCRIBE.SOIL_AMENDER_FERMENTED	这可是很强的灵力！	3648	物品名:"超级催长剂"
DESCRIBE.WATERINGCAN.GENERIC	本太子可以用这个给植物浇水。	3651	物品名:"空浇水壶"->默认 制造描述:"让植物保持快乐和水分。"
DESCRIBE.WATERINGCAN.EMPTY	也许这附近有个池塘...	3652	物品名:"空浇水壶" 制造描述:"让植物保持快乐和水分。"
DESCRIBE.PREMIUMWATERINGCAN.GENERIC	它使浇灌变得轻松....简单！	3656	物品名:"空鸟嘴壶"->默认 制造描述:"灌溉方面的创新!"
DESCRIBE.PREMIUMWATERINGCAN.EMPTY	没有水就没用了。	3657	物品名:"空鸟嘴壶" 制造描述:"灌溉方面的创新!"
DESCRIBE.FARM_PLOW	方便的耕种。	3659	物品名:"耕地机"
DESCRIBE.FARM_PLOW_ITEM	本太子得先找个好的种地的园子才能使用它。	3660	物品名:"耕地机" 制造描述:"为你的植物犁一块地。"
DESCRIBE.FARM_HOE	本太子得把地弄的让种子更舒服一些。	3661	物品名:"园艺锄" 制造描述:"翻耕，为撒播农作物做准备。"
DESCRIBE.GOLDEN_FARM_HOE	本太子真的需要这么花哨的东西来搬土吗？	3662	物品名:"黄金园艺锄" 制造描述:"优雅地耕地。"
DESCRIBE.NUTRIENTSGOGGLESHAT	它将帮助本太子看到所有藏在泥土里的灵力。	3663	物品名:"高级耕作先驱帽" 制造描述:"让你看到一个成功的花园。"
DESCRIBE.PLANTREGISTRYHAT	要了解植物，就必须戴上它。	3664	物品名:"耕作先驱帽" 制造描述:"让你的园艺专业知识得到增长。"
DESCRIBE.FARM_SOIL_DEBRIS	它把本太子的园子弄得一团糟。	3665	物品名:"农田杂物"
DESCRIBE.FIRENETTLES	如果你受不了热，就不要在花园里呆着。	3666	物品名:"火荨麻叶"
DESCRIBE.FORGETMELOTS	嗯，不记得本太子想说什么了。	3667	物品名:"必忘本太子"
DESCRIBE.SWEETTEA	一杯好茶，让本太子忘记所有的问题。	3668	物品名:"舒缓茶"
DESCRIBE.TILLWEED	你给本太子滚出园子！	3669	物品名:"犁地草"
DESCRIBE.TILLWEEDSALVE	本太子的药草。	3670	物品名:"犁地草膏" 制造描述:"慢慢去处病痛。"
DESCRIBE.WEED_IVY	你不是蔬菜！	3671	物品名:"刺针旋花"
DESCRIBE.IVY_SNARE	真是没礼貌。	3672	物品名:"缠绕根须"
DESCRIBE.TROPHYSCALE_OVERSIZEDVEGGIES.GENERIC	本太子可以算出收获的薄厚。	3675	物品名:"农产品秤"->默认 制造描述:"称量你珍贵的水果和蔬菜。"
DESCRIBE.TROPHYSCALE_OVERSIZEDVEGGIES.HAS_ITEM	重量: {weight}\n收获日: {day}\n不赖。	3676	物品名:"农产品秤" 制造描述:"称量你珍贵的水果和蔬菜。"
DESCRIBE.TROPHYSCALE_OVERSIZEDVEGGIES.HAS_ITEM_HEAVY	重量: {weight}\n收获日: {day}\n谁能想到会长这么大？	3677	物品名:"农产品秤" 制造描述:"称量你珍贵的水果和蔬菜。"
DESCRIBE.TROPHYSCALE_OVERSIZEDVEGGIES.HAS_ITEM_LIGHT	它太一般了，秤都懒得告诉本太子它的重量。	3678	物品名:"农产品秤" 制造描述:"称量你珍贵的水果和蔬菜。"
DESCRIBE.TROPHYSCALE_OVERSIZEDVEGGIES.BURNING	这是烧什么菜啊？	3679	物品名:"农产品秤"->正在燃烧 制造描述:"称量你珍贵的水果和蔬菜。"
DESCRIBE.TROPHYSCALE_OVERSIZEDVEGGIES.BURNT	本太子想这不是最好的烹饪方式。	3680	物品名:"农产品秤"->烧焦的 制造描述:"称量你珍贵的水果和蔬菜。"
DESCRIBE.CARROT_OVERSIZED	一大堆的胡萝卜!	3682	物品名:"巨型胡萝卜"
DESCRIBE.CORN_OVERSIZED	好大的玉米棒！	3683	物品名:"巨型玉米"
DESCRIBE.PUMPKIN_OVERSIZED	好膨胀的南瓜啊。	3684	物品名:"巨型南瓜"
DESCRIBE.EGGPLANT_OVERSIZED	真想不通它为什么叫茄子。	3685	物品名:"巨型茄子"
DESCRIBE.DURIAN_OVERSIZED	本太子很确定它臭味更大。	3686	物品名:"巨型榴莲"
DESCRIBE.POMEGRANATE_OVERSIZED	这可能是本太子见过的最大的石榴。	3687	物品名:"巨型石榴"
DESCRIBE.DRAGONFRUIT_OVERSIZED	本太子还有点期待它会长出翅膀呢。	3688	物品名:"巨型火龙果"
DESCRIBE.WATERMELON_OVERSIZED	又大又多汁的西瓜。	3689	物品名:"巨型西瓜"
DESCRIBE.TOMATO_OVERSIZED	一颗惊人的西红柿。	3690	物品名:"巨型番茄"
DESCRIBE.POTATO_OVERSIZED	这土豆真大。	3691	物品名:"巨型土豆"
DESCRIBE.ASPARAGUS_OVERSIZED	本太子会吃一段时间的芦笋了……	3692	物品名:"巨型芦笋"
DESCRIBE.ONION_OVERSIZED	它们这么快就长这么大了！不禁让本太子的眼眶都湿润了。	3693	物品名:"巨型洋葱"
DESCRIBE.GARLIC_OVERSIZED	巨大的大蒜！	3694	物品名:"巨型大蒜"
DESCRIBE.PEPPER_OVERSIZED	一种大小相当不寻常的辣椒。	3695	物品名:"巨型辣椒"
DESCRIBE.VEGGIE_OVERSIZED_ROTTEN	腐烂的霉运。	3696	物品名:"农产品秤" 制造描述:"称量你珍贵的水果和蔬菜。"
DESCRIBE.FARM_PLANT.GENERIC	那是一株植物！	3699	物品名:未找到
DESCRIBE.FARM_PLANT.SEED	现在等着就好了。	3700	物品名:未找到
DESCRIBE.FARM_PLANT.GROWING	生长吧，美丽的值物！	3701	物品名:未找到
DESCRIBE.FARM_PLANT.FULL	是时候收获成熟的果实了。	3702	物品名:未找到
DESCRIBE.FARM_PLANT.ROTTEN	可惜啊！要是在成熟的时候收割就好了!	3703	物品名:未找到
DESCRIBE.FARM_PLANT.FULL_OVERSIZED	本太子用灵力生产出了巨型农作物!	3704	物品名:未找到
DESCRIBE.FARM_PLANT.ROTTEN_OVERSIZED	腐烂的霉运。	3705	物品名:未找到
DESCRIBE.FARM_PLANT.FULL_WEED	本太子早就想到了有天会斩草除根！	3706	物品名:未找到
DESCRIBE.FARM_PLANT.BURNING	这对植物来说不是好事……	3707	物品名:未找到
DESCRIBE.FRUITFLY	到别的地方嗡嗡去！	3709	物品名:"果蝇"
DESCRIBE.LORDFRUITFLY	嘿，别再打扰植物了！	3710	物品名:"果蝇王"
DESCRIBE.FRIENDLYFRUITFLY	有它在，花园似乎更开心了。	3711	物品名:"友好果蝇"
DESCRIBE.FRUITFLYFRUIT	现在本太子是老大了！	3712	物品名:"友好果蝇果"
DESCRIBE.SEEDPOUCH	本太子早就不想把种子装在口袋里了。	3713	物品名:"种子袋" 制造描述:"妥善保管好种子。"
DESCRIBE.CARNIVAL_HOST	是个怪人。	3714	物品名:"良羽鸦"
DESCRIBE.CARNIVAL_CROWKID	你好，小鸟。	3715	物品名:"小乌鸦"
DESCRIBE.CARNIVAL_GAMETOKEN	一枚闪亮的金币。	3716	物品名:"鸦年华代币" 制造描述:"购买代币，玩游戏，赢取奖品！"
DESCRIBE.CARNIVAL_PRIZETICKET.GENERIC	就是那张纸条！	3719	物品名:"奖票"->默认
DESCRIBE.CARNIVAL_PRIZETICKET.GENERIC_SMALLSTACK	就是那些纸条！	3720	物品名:"奖票"
DESCRIBE.CARNIVAL_PRIZETICKET.GENERIC_LARGESTACK	好多的纸条啊！	3721	物品名:"奖票"
DESCRIBE.CARNIVALGAME_FEEDCHICKS_NEST	这是一扇门。	3723	物品名:"饥饿乌鸦"
DESCRIBE.CARNIVALGAME_FEEDCHICKS_STATION.GENERIC	它要本太子给它一些闪亮的东西才让本太子玩。	3726	物品名:"鸟鸟吃虫虫"->默认
DESCRIBE.CARNIVALGAME_FEEDCHICKS_STATION.PLAYING	这个看起来有趣喔！	3727	物品名:"鸟鸟吃虫虫"
DESCRIBE.CARNIVALGAME_FEEDCHICKS_KIT	多抓些虫子。	3729	物品名:"鸟鸟吃虫虫套装" 制造描述:"小鸟吃虫！"
DESCRIBE.CARNIVALGAME_FEEDCHICKS_FOOD	本太子不需要先把它们嚼碎，对吧？	3730	物品名:"蛴螬"
DESCRIBE.CARNIVALGAME_MEMORY_KIT	谁给我一些蛋。	3731	物品名:"篮中蛋套装" 制造描述:"在你的蛋孵化前数清楚数量。"
DESCRIBE.CARNIVALGAME_MEMORY_STATION.GENERIC	它要本太子给它一些闪亮的东西才让本太子玩。	3734	物品名:"篮中蛋"->默认
DESCRIBE.CARNIVALGAME_MEMORY_STATION.PLAYING	不是本太子吹牛，本太子是这方面的行家。	3735	物品名:"篮中蛋"
DESCRIBE.CARNIVALGAME_MEMORY_CARD.GENERIC	这是一扇门。	3739	物品名:"蛋篮"->默认
DESCRIBE.CARNIVALGAME_MEMORY_CARD.PLAYING	是它吗？	3740	物品名:"蛋篮"
DESCRIBE.CARNIVALGAME_HERDING_KIT	这些蛋，跑的都很快。	3742	物品名:"追蛋套装" 制造描述:"追回失控的蛋。"
DESCRIBE.CARNIVALGAME_HERDING_STATION.GENERIC	要给它一些闪亮的东西才让本太子玩。	3745	物品名:"追蛋"->默认
DESCRIBE.CARNIVALGAME_HERDING_STATION.PLAYING	这些鸡蛋看起来想跑。	3746	物品名:"追蛋"
DESCRIBE.CARNIVALGAME_HERDING_CHICK	回来这！	3748	物品名:"追蛋"
DESCRIBE.CARNIVALGAME_SHOOTING_KIT	保护小鸟的窝。	3749	物品名:"保卫鸟巢套装" 制造描述:"防止害虫进入巢穴。"
DESCRIBE.CARNIVALGAME_SHOOTING_STATION.GENERIC	要给它一些闪亮的东西才让本太子玩。	3752	物品名:"保卫鸟巢"->默认
DESCRIBE.CARNIVALGAME_SHOOTING_STATION.PLAYING	本太子最擅长的就是玩乐。	3753	物品名:"保卫鸟巢"
DESCRIBE.CARNIVALGAME_SHOOTING_TARGET.GENERIC	这是一扇门。	3757	物品名:"射击靶"->默认
DESCRIBE.CARNIVALGAME_SHOOTING_TARGET.PLAYING	这个靶子让本太子心痒痒了。	3758	物品名:"射击靶"
DESCRIBE.CARNIVALGAME_SHOOTING_BUTTON.GENERIC	粗糙的小玩意儿，看起来挺好玩的。	3762	物品名:"按钮"->默认
DESCRIBE.CARNIVALGAME_SHOOTING_BUTTON.PLAYING	本太子要按下那个闪亮的！	3763	物品名:"按钮"
DESCRIBE.CARNIVALGAME_WHEELSPIN_KIT	这还真是有趣。	3765	物品名:"布谷鸟转盘套装" 制造描述:"旋转然后胜利。"
DESCRIBE.CARNIVALGAME_WHEELSPIN_STATION.GENERIC	粗糙的小玩意儿。	3768	物品名:"布谷鸟转盘"->默认
DESCRIBE.CARNIVALGAME_WHEELSPIN_STATION.PLAYING	转，转起来。	3769	物品名:"布谷鸟转盘"
DESCRIBE.CARNIVALGAME_PUCKDROP_KIT	粗糙的小玩意儿。	3771	物品名:"鸟房落球套装" 制造描述:"把球安全地弹到它的窝里。"
DESCRIBE.CARNIVALGAME_PUCKDROP_STATION.GENERIC	粗糙的小玩意儿。	3774	物品名:"鸟房落球"->默认
DESCRIBE.CARNIVALGAME_PUCKDROP_STATION.PLAYING	粗糙的小玩意儿。	3775	物品名:"鸟房落球"
DESCRIBE.CARNIVAL_PRIZEBOOTH_KIT	这些东西都归本太子啦。	3777	物品名:"奖品摊位套装" 制造描述:"看看有什么奖品。"
DESCRIBE.CARNIVAL_PRIZEBOOTH.GENERIC	这些东西都归本太子啦！	3780	物品名:"奖品摊位"->默认
DESCRIBE.CARNIVALCANNON_KIT	这些东西都归本太子啦。	3782	物品名:"奖品摊位"
DESCRIBE.CARNIVALCANNON.GENERIC	炸开！	3785	物品名:未找到
DESCRIBE.CARNIVALCANNON.COOLDOWN	真厉害！	3786	物品名:未找到
DESCRIBE.CARNIVAL_PLAZA_KIT	事实已经证明了鸟儿喜欢树。	3788	物品名:"鸦年华树苗" 制造描述:"鸦年华不可或缺的中间物件。"
DESCRIBE.CARNIVAL_PLAZA.GENERIC	现在看没“过节”的样子，对不对？	3791	物品名:"鸦年华树"->默认
DESCRIBE.CARNIVAL_PLAZA.LEVEL_2	一只小鸟告诉本太子，这里要多放点好看的东西。	3792	物品名:"鸦年华树"
DESCRIBE.CARNIVAL_PLAZA.LEVEL_3	这是一棵庆祝之树！	3793	物品名:"鸦年华树"
DESCRIBE.CARNIVALDECOR_EGGRIDE_KIT	希望奖品就只是这些。	3795	物品名:"鸦年华树"
DESCRIBE.CARNIVALDECOR_EGGRIDE	本太子可以几个小时一直盯着它看。	3796	物品名:"鸦年华树"
DESCRIBE.CARNIVALDECOR_LAMP_KIT	光剩下一点事情了。	3797	物品名:"盛夏夜灯套装" 制造描述:"夏夜的梦幻之光。"
DESCRIBE.CARNIVALDECOR_LAMP	它的灵力来自哪里？	3798	物品名:"盛夏夜灯"
DESCRIBE.CARNIVALDECOR_PLANT_KIT	也许这是一棵黄杨？	3799	物品名:"微型树套装" 制造描述:"一小块鸦年华。"
DESCRIBE.CARNIVALDECOR_PLANT	不是它小，就是本太子大。	3800	物品名:"微型树"
DESCRIBE.CARNIVALDECOR_BANNER_KIT	本太子必须自己建造它？本太子早该料到的。	3801	物品名:"光线捕捉器套装" 制造描述:"枝头挂着闪光的小饰品。"
DESCRIBE.CARNIVALDECOR_BANNER	这些闪亮的东西已经说明了一切。	3802	物品名:"光线捕捉器"
DESCRIBE.CARNIVALDECOR_FIGURE.RARE	念念不忘，必有回响！	3805	物品名:未找到
DESCRIBE.CARNIVALDECOR_FIGURE.UNCOMMON	这不是很常见。	3806	物品名:未找到
DESCRIBE.CARNIVALDECOR_FIGURE.GENERIC	本太子怎么弄到这么多的这些东西……	3807	物品名:未找到
DESCRIBE.CARNIVALDECOR_FIGURE_KIT	我想把它打开！	3809	物品名:"绿色神秘盒子" 制造描述:"这个神秘的绿盒子里会有什么呢？"
DESCRIBE.CARNIVALDECOR_FIGURE_KIT_SEASON2	我想把它打开！	3810	物品名:"金色神秘盒子" 制造描述:"这个神秘的金盒子里会有什么呢？"
DESCRIBE.CARNIVAL_BALL	红红的小球。	3811	unimplemented  -- 物品名:"发光红球" 制造描述:"保证你有球必应！"
DESCRIBE.CARNIVAL_SEEDPACKET	本太子觉得有点饿了。	3812	物品名:"种子包" 制造描述:"鸦年华最爱的香脆小吃。"
DESCRIBE.CARNIVALFOOD_CORNTEA	这种汤本该这么松脆吗？	3813	物品名:"玉米泥" 制造描述:"出乎意料的清爽！"
DESCRIBE.CARNIVAL_VEST_A	这让本太子看起来很有精神。	3814	物品名:"叽叽喳喳围巾" 制造描述:"用捡来的树叶做成的异想天开的围巾。"
