path	original	line	comment
DESCRIBE.MOON_TREE.CHOPPED	月树已被砍伐。	3109	物品名:"月树"->被砍了
DESCRIBE.MOON_TREE.GENERIC	一棵散发着微光的月树，与月亮有着奇特的联系。	3110	物品名:"月树"->默认 （"散发微光"、"与月亮联系"）
DESCRIBE.MOON_TREE_BLOSSOM	月树的花朵，散发着柔和的光芒。	3112	物品名:"月树花" （"散发柔和光芒"）
DESCRIBE.MOONBUTTERFLY.GENERIC	月蛾，翅膀上有着月亮般的纹路。	3115	物品名:"月蛾"->默认 （"月亮纹路"）
DESCRIBE.MOONBUTTERFLY.HELD	手中握着一只月蛾。	3116	物品名:"月蛾"->拿在手里
DESCRIBE.MOONBUTTERFLYWINGS	月蛾的翅膀，薄如蝉翼，泛着微光。	3118	物品名:"月蛾翅膀" （"薄如蝉翼，泛着微光"）
DESCRIBE.MOONBUTTERFLY_SAPLING	月树苗，似乎是由月蛾转化而来。	3119	物品名:"月树苗" （"由月蛾转化"）
DESCRIBE.ROCK_AVOCADO_FRUIT	石果，外壳坚硬如石。	3120	物品名:"石果" （"外壳坚硬"）
DESCRIBE.ROCK_AVOCADO_FRUIT_RIPE	成熟的石果，外壳已经软化。	3121	物品名:"成熟石果" （"外壳软化"）
DESCRIBE.ROCK_AVOCADO_FRUIT_RIPE_COOKED	煮熟的石果，可以食用了。	3122	物品名:"熟石果" （"可以食用"）
DESCRIBE.ROCK_AVOCADO_FRUIT_SPROUT	石果发芽了，可以种植。	3123	物品名:"发芽的石果" （"可以种植"）
DESCRIBE.ROCK_AVOCADO_BUSH.BARREN	这棵石果灌木暂时无法结果了。	3126	石果灌木丛(枯萎) （"暂时无法结果"）
DESCRIBE.ROCK_AVOCADO_BUSH.WITHERED	石果灌木因高温而枯萎了。	3127	石果灌木丛(枯萎) （"高温枯萎"）
DESCRIBE.ROCK_AVOCADO_BUSH.GENERIC	一棵石果灌木，结着外壳坚硬的果实。	3128	石果灌木丛(默认) （"外壳坚硬的果实"）
DESCRIBE.ROCK_AVOCADO_BUSH.PICKED	石果已被采摘，等待下次结果。	3129	石果灌木丛(被采完) （"等待下次结果"）
DESCRIBE.ROCK_AVOCADO_BUSH.DISEASED	这棵石果灌木生病了。	3130	石果灌木丛(生病)
DESCRIBE.ROCK_AVOCADO_BUSH.DISEASING	石果灌木看起来不太健康。	3131	石果灌木丛(正在生病) （"不太健康"）
DESCRIBE.ROCK_AVOCADO_BUSH.BURNING	石果灌木起火了。	3132	石果灌木丛(燃烧中)
DESCRIBE.DEAD_SEA_BONES	一些海洋生物的化石。	3134	物品名:"海骨" （"海洋生物化石"）
DESCRIBE.HOTSPRING.GENERIC	一个天然的温泉，水温舒适。	3137	物品名:"温泉"->默认 （"水温舒适"）
DESCRIBE.HOTSPRING.BOMBED	温泉被某种东西炸过，暂时无法使用。	3138	物品名:"温泉"->被炸 （"暂时无法使用"）
DESCRIBE.HOTSPRING.GLASS	温泉的水凝固成了玻璃状。	3139	物品名:"温泉"->玻璃化 （"凝固成玻璃"）
DESCRIBE.HOTSPRING.EMPTY	温泉已经干涸了。	3140	物品名:"温泉"->空了
DESCRIBE.MOONGLASS	一块锋利的月曜玻璃碎片。	3142	物品名:"月亮碎片" （"月曜玻璃碎片"）
DESCRIBE.MOONGLASS_CHARGED	一块充能后的月曜玻璃，能量不稳定。	3143	物品名:"注能月亮碎片" （"能量不稳定"）
DESCRIBE.MOONGLASS_ROCK	一块巨大的月曜玻璃矿石。	3144	物品名:"月光玻璃" （"月曜玻璃矿石"）
DESCRIBE.BATHBOMB	沐浴球，放入温泉中会产生特殊效果。	3145	物品名:"沐浴球" （"产生特殊效果"）
DESCRIBE.TRAP_STARFISH.GENERIC	一个伪装成海星的陷阱。	3148	物品名:"海星陷阱"->默认 （"伪装陷阱"）
DESCRIBE.TRAP_STARFISH.CLOSED	海星陷阱闭合了，抓住了东西。	3149	物品名:"海星陷阱"->闭合 （"抓住了东西"）
DESCRIBE.DUG_TRAP_STARFISH	一个被挖出来的海星陷阱。	3151	物品名:"海星陷阱" （"被挖出来"）
DESCRIBE.SPIDER_MOON.GENERIC	一种生活在月岛上的破碎蜘蛛。	3154	物品名:"破碎蜘蛛"->默认 （"月岛生物"）
DESCRIBE.SPIDER_MOON.SLEEPING	破碎蜘蛛正在休息。	3155	物品名:"破碎蜘蛛"->睡着了
DESCRIBE.SPIDER_MOON.DEAD	破碎蜘蛛死了。	3156	物品名:"破碎蜘蛛"->死了
DESCRIBE.MOONSPIDERDEN	破碎蜘蛛的巢穴，由月曜玻璃构成。	3158	物品名:"破碎蜘蛛洞" （"月曜玻璃构成"）
DESCRIBE.FRUITDRAGON.GENERIC	未成熟的沙拉蝾螈，颜色青绿。	3161	物品名:"沙拉蝾螈"->默认 （"未成熟"、"颜色青绿"）
DESCRIBE.FRUITDRAGON.RIPE	成熟的沙拉蝾螈，散发着果香。	3162	物品名:"沙拉蝾螈"->成熟 （"散发果香"）
DESCRIBE.FRUITDRAGON.SLEEPING	沙拉蝾螈睡着了。	3163	物品名:"沙拉蝾螈"->睡着了
DESCRIBE.PUFFIN.GENERIC	一只海鹦鹉，生活在沿海地区。	3167	物品名:"海鹦鹉"->默认 （"生活在沿海"）
DESCRIBE.PUFFIN.HELD	手中抓着一只海鹦鹉。	3168	物品名:"海鹦鹉"->拿在手里
DESCRIBE.PUFFIN.SLEEPING	一只正在睡觉的海鹦鹉。	3169	物品名:"海鹦鹉"->睡着了
DESCRIBE.MOONGLASSAXE	月曜玻璃斧，非常锋利但也很易碎。	3171	物品名:"月光玻璃斧" （"锋利但易碎"）
DESCRIBE.GLASSCUTTER	玻璃刀，专门用于切割玻璃类材料。	3172	物品名:"玻璃刀" （"切割玻璃材料"）
DESCRIBE.ICEBERG.GENERIC	一座小型的冰山。	3175	unimplemented  -- 物品名:"迷你冰山"->默认
DESCRIBE.ICEBERG.MELTED	冰山已经完全融化了。	3176	unimplemented  -- 物品名:"迷你冰山"->融化了
DESCRIBE.ICEBERG_MELTED	一滩融化的冰水。	3178	unimplemented  -- 物品名:"融化的迷你冰山"
DESCRIBE.MINIFLARE	信号弹，发射后能发出亮光，用于标记位置或求救。	3179	物品名:"信号弹" （"标记位置或求救"）
DESCRIBE.MEGAFLARE	强光信号弹，能照亮更大范围，但也会吸引注意。	3180	物品名:"敌对信号弹" （"照亮大范围"、"吸引注意"）
DESCRIBE.MOON_FISSURE.GENERIC	一道不稳定的天体裂隙，能量在其中涌动。	3183	物品名:"天体裂隙"->默认 （"能量涌动"）
DESCRIBE.MOON_FISSURE.NOLIGHT	天体裂隙暂时平静了下来。	3184	物品名:"天体裂隙"->无光 （"暂时平静"）
DESCRIBE.MOON_ALTAR.MOON_ALTAR_WIP	天体祭坛尚未建造完成。	3188	物品名:"组装一半的祭坛" （"尚未完成"）
DESCRIBE.MOON_ALTAR.GENERIC	一座古老的天体祭坛，似乎与月亮有着深层的联系。	3189	物品名:"天体祭坛"->默认 （"与月亮深层联系"）
DESCRIBE.MOON_ALTAR_IDOL	一个天体祭坛的雕像部件。	3191	天体祭坛雕像 （"雕像部件"）
DESCRIBE.MOON_ALTAR_GLASS	一个天体祭坛的玻璃底座部件。	3192	天体祭坛底座 （"底座部件"）
DESCRIBE.MOON_ALTAR_SEED	一个天体祭坛的核心球体部件。	3193	天体祭坛宝球 （"核心球体部件"）
DESCRIBE.MOON_ALTAR_ROCK_IDOL	一块嵌有雕像碎片的奇特岩石。	3194	吸引人的结构(雕像) （"嵌有雕像碎片"）
DESCRIBE.MOON_ALTAR_ROCK_GLASS	一块嵌有玻璃碎片的奇特岩石。	3195	吸引人的结构(底座) （"嵌有玻璃碎片"）
DESCRIBE.MOON_ALTAR_ROCK_SEED	一块嵌有球体碎片的奇特岩石。	3196	吸引人的结构(宝球) （"嵌有球体碎片"）
DESCRIBE.MOON_ALTAR_CROWN	一个尚未激活的天体贡品。	3197	未激活天体贡品 （"尚未激活"）
DESCRIBE.MOON_ALTAR_COSMIC	一个已激活的天体贡品，散发着宇宙能量。	3198	天体贡品 （"散发宇宙能量"）
DESCRIBE.MOON_ALTAR_ASTRAL	一座完整的天体圣殿，是祭坛的最终形态。	3199	天体圣殿 （"最终形态"）
DESCRIBE.MOON_ALTAR_ICON	天体圣殿的象征物。	3200	天体圣殿象征
DESCRIBE.MOON_ALTAR_WARD	天体圣殿的守护部件，需要与其他部件组合。	3201	天体圣殿卫戍 （"守护部件"、"需要组合"）
DESCRIBE.SEAFARING_PROTOTYPER.GENERIC	航海科技站，用于解锁船只相关的制造配方。	3204	物品名:"航海科技站"->默认 （"解锁船只配方"）
DESCRIBE.SEAFARING_PROTOTYPER.BURNT	航海科技站被烧毁了。	3205	物品名:"航海科技站"->烧焦的
DESCRIBE.BOAT_ITEM	一套用于建造木船的组件。	3207	物品名:"船套装" （"建造木船"）
DESCRIBE.BOAT_GRASS_ITEM	一套用于建造草筏的组件。	3208	物品名:"草筏套装" （"建造草筏"）
DESCRIBE.STEERINGWHEEL_ITEM	一套用于安装船舵的组件。	3209	物品名:"方向舵套装" （"安装船舵"）
DESCRIBE.ANCHOR_ITEM	一套用于安装船锚的组件。	3210	物品名:"锚套装" （"安装船锚"）
DESCRIBE.MAST_ITEM	一套用于安装桅杆和船帆的组件。	3211	物品名:"桅杆套装" （"安装桅杆和船帆"）
DESCRIBE.MUTATEDHOUND.DEAD	恐怖猎犬死了。	3214	物品名:"恐怖猎犬"->死了
DESCRIBE.MUTATEDHOUND.GENERIC	恐怖猎犬，一种被月岛能量扭曲的变异生物。	3215	物品名:"恐怖猎犬"->默认 （"月岛能量扭曲"）
DESCRIBE.MUTATEDHOUND.SLEEPING	恐怖猎犬正在睡觉。	3216	物品名:"恐怖猎犬"->睡着了
DESCRIBE.MUTATED_PENGUIN.DEAD	月岩企鹅死了。	3220	物品名:"月岩企鸥"->死了
DESCRIBE.MUTATED_PENGUIN.GENERIC	月岩企鹅，一种生活在月岛的奇特企鹅。	3221	物品名:"月岩企鸥"->默认 （"月岛奇特企鹅"）
DESCRIBE.MUTATED_PENGUIN.SLEEPING	月岩企鹅正在睡觉。	3222	物品名:"月岩企鸥"->睡着了
DESCRIBE.CARRAT.DEAD	胡萝卜鼠死了。	3226	物品名:"胡萝卜鼠"->死了
DESCRIBE.CARRAT.GENERIC	胡萝卜鼠，一种外形像胡萝卜的小动物。	3227	物品名:"胡萝卜鼠"->默认 （"外形像胡萝卜"）
DESCRIBE.CARRAT.HELD	手中抓着一只胡萝卜鼠。	3228	物品名:"胡萝卜鼠"->拿在手里
DESCRIBE.CARRAT.SLEEPING	胡萝卜鼠正在睡觉。	3229	物品名:"胡萝卜鼠"->睡着了
DESCRIBE.BULLKELP_PLANT.GENERIC	一株公牛海带，生长在海中。	3233	物品名:"公牛海带"->默认 （"生长在海中"）
DESCRIBE.BULLKELP_PLANT.PICKED	公牛海带已被采摘。	3234	物品名:"公牛海带"->被采完了
DESCRIBE.BULLKELP_ROOT	公牛海带的根部。	3236	公牛海带茎 （"海带根部"）
DESCRIBE.KELPHAT	海带制成的帽子，有一定的防水性。	3237	海花环 （"海带制成"、"防水性"）
DESCRIBE.KELP	一片新鲜的海带叶。	3238	海带叶
DESCRIBE.KELP_COOKED	煮熟的海带叶。	3239	熟海带叶
DESCRIBE.KELP_DRIED	晒干的海带叶，易于保存。	3240	干海带叶 （"易于保存"）
DESCRIBE.GESTALT	一个由纯粹能量构成的虚影。	3241	虚影 （"纯粹能量构成"）
DESCRIBE.GESTALT_GUARD	一个更大型、更具攻击性的能量虚影。	3242	大虚影 （"更具攻击性"）
DESCRIBE.COOKIECUTTER	饼干切割机，一种会攻击船只的小型海洋生物。	3243	饼干切割机 （"攻击船只"）
DESCRIBE.COOKIECUTTERSHELL	饼干切割机的外壳。	3244	饼干切割机壳
DESCRIBE.COOKIECUTTERHAT	用饼干切割机外壳制成的帽子，能提供一些防护。	3245	饼干切割机帽子 （"提供防护"）
DESCRIBE.SALTSTACK.GENERIC	盐堆？待王某探究其成因！	3248	对普通盐堆的好奇
DESCRIBE.SALTSTACK.MINED_OUT	挖空的废物！	3249	盐堆被挖空后的不屑
DESCRIBE.SALTSTACK.GROWING	这盐堆...竟会自行生长？	3250	观察到盐堆再生时的惊讶
DESCRIBE.SALTROCK	海盐结晶？正好炼丹！	3252	盐晶，联想到炼丹用途
DESCRIBE.SALTBOX	这盐盒...可保食物不腐！	3253	盐盒，认可其保鲜功能
DESCRIBE.TACKLESTATION	钓具？王某徒手便可捉鱼！	3254	对钓具站表示不屑，自信徒手捕鱼
DESCRIBE.TACKLESKETCH	何人胆敢乱画？	3255	对粗糙的钓具设计图表示不满
DESCRIBE.MALBATROSS	邪天翁？待王某斩了这妖禽！	3256	将邪天翁视为妖物，欲斩杀
DESCRIBE.MALBATROSS_FEATHER	妖禽羽毛？可炼飞行符！	3257	计划用羽毛制作飞行相关道具
DESCRIBE.MALBATROSS_BEAK	妖喙？蕴含奇异法力！	3258	感知到鸟喙蕴含法力
DESCRIBE.MAST_MALBATROSS_ITEM	妖禽风帆？勉强一试！	3259	对用邪天翁材料制作风帆持保留态度
DESCRIBE.MAST_MALBATROSS	妖帆？不如王某御风而行！	3260	认为风帆不如自身御风能力
DESCRIBE.MALBATROSS_FEATHERED_WEAVE	妖羽织布？倒有些门道...	3261	对羽毛织物略表认可
DESCRIBE.GNARWAIL.GENERIC	区区海兽也敢在王某面前嬉戏？	3264	对一角鲸的蔑视
DESCRIBE.GNARWAIL.BROKENHORN	断角海兽？废物一个！	3265	对断角一角鲸的嘲讽
DESCRIBE.GNARWAIL.FOLLOWER	这海兽...倒会讨好王某！	3266	对追随自己的一角鲸感到些许意外
DESCRIBE.GNARWAIL.BROKENHORN_FOLLOWER	断角还跟着？自取其辱！	3267	对断角追随者表示鄙夷
DESCRIBE.GNARWAIL_HORN	海兽角？可炼分水刺！	3269	一角鲸的角，想到可炼制水中兵器
DESCRIBE.WALKINGPLANK	木板？连造艘像样的船都不够！	3270	对简陋木板的鄙视
DESCRIBE.WALKINGPLANK_GRASS	草板？连碧云童儿都嫌弃！	3271	对草制木板更加不屑
DESCRIBE.OAR	破桨一支，费力不讨好！	3272	普通船桨，认为效率低下
DESCRIBE.OAR_DRIFTWOOD	浮木桨？勉强可划！	3273	浮木船桨，略微认可
DESCRIBE.OCEANFISHINGROD	钓竿？王某徒手便可捉鱼！	3274	海钓竿，坚持徒手捕鱼的能力
DESCRIBE.OCEANFISHINGBOBBER_NONE	鱼钩？王某徒手便可捉鱼！	3275	空鱼钩，再次强调徒手能力
DESCRIBE.OCEANFISHINGBOBBER_BALL	木球浮标？凡人才需此物！	3276	木球浮标，认为凡人用品
DESCRIBE.OCEANFISHINGBOBBER_OVAL	硬物浮标？也妄想困住鱼精！	3277	硬物浮标，质疑其效果
DESCRIBE.OCEANFISHINGBOBBER_CROW	黑羽浮标？连碧云童儿都嫌弃！	3278	乌鸦羽毛浮标，极度鄙视
DESCRIBE.OCEANFISHINGBOBBER_ROBIN	红羽浮标？小心引来鲱鱼精！	3279	知更鸟羽毛浮标，警告可能引来妖物
DESCRIBE.OCEANFISHINGBOBBER_ROBIN_WINTER	雪鸟浮标？华而不实！	3280	雪鸟羽毛浮标，认为徒有外表
DESCRIBE.OCEANFISHINGBOBBER_CANARY	黄羽浮标？可笑的小把戏！	3281	金丝雀羽毛浮标，视为儿戏
DESCRIBE.OCEANFISHINGBOBBER_GOOSE	鹅羽浮标？浪费材料！	3282	鹅羽毛浮标，认为材料浪费
DESCRIBE.OCEANFISHINGBOBBER_MALBATROSS	邪天翁羽？勉强可入王某法眼！	3283	邪天翁羽毛浮标，略微认可
DESCRIBE.OCEANFISHINGLURE_SPINNER_RED	日出亮片？骗骗凡鱼罢了！	3284	红色旋转亮片，认为只能骗普通鱼
DESCRIBE.OCEANFISHINGLURE_SPINNER_GREEN	黄昏亮片？不入流的把戏！	3285	绿色旋转亮片，视为低劣技巧
DESCRIBE.OCEANFISHINGLURE_SPINNER_BLUE	夜间亮片？王某夜可视物！	3286	蓝色旋转亮片，强调自身夜视能力
DESCRIBE.OCEANFISHINGLURE_SPOON_RED	日出假饵？连小鱼都骗不过！	3287	红色匙型假饵，认为效果差
DESCRIBE.OCEANFISHINGLURE_SPOON_GREEN	黄昏假饵？废物一个！	3288	绿色匙型假饵，直接骂废物
DESCRIBE.OCEANFISHINGLURE_SPOON_BLUE	夜间假饵？王某何需此物！	3289	蓝色匙型假饵，表示不需要
DESCRIBE.OCEANFISHINGLURE_HERMIT_RAIN	雨饵？弄湿法体实属不敬！	3290	雨天专用饵，担心弄湿法体
DESCRIBE.OCEANFISHINGLURE_HERMIT_SNOW	雪饵？鱼儿岂会中计！	3291	雪天专用饵，怀疑效果
DESCRIBE.OCEANFISHINGLURE_HERMIT_DROWSY	麻饵？污了王某法手！	3292	麻醉鱼饵，嫌脏
DESCRIBE.OCEANFISHINGLURE_HERMIT_HEAVY	重饵？连条龙都钓不起来！	3293	重型鱼饵，夸张表达其无能
DESCRIBE.OCEANFISH_SMALL_1	一阶妖鱼，也敢在我面前游弋？	3294	小孔雀鱼
DESCRIBE.OCEANFISH_SMALL_2	墨鱼？其墨可制符箓。	3295	针鼻喷墨鱼
DESCRIBE.OCEANFISH_SMALL_3	未开灵智的小妖。	3296	小饵鱼
DESCRIBE.OCEANFISH_SMALL_4	鱼苗？连塞牙缝都不够。	3297	三文鱼苗
DESCRIBE.OCEANFISH_SMALL_5	爆裂属性的妖鱼？有点意思。	3298	爆米花鱼
DESCRIBE.OCEANFISH_SMALL_6	伪装之术，拙劣不堪。	3299	落叶比目鱼
DESCRIBE.OCEANFISH_SMALL_7	花开鱼身，可作炼丹辅料。	3300	花朵金枪鱼
DESCRIBE.OCEANFISH_SMALL_8	火属性妖鱼，正好炼化。	3301	炽热太阳鱼
DESCRIBE.OCEANFISH_SMALL_9	毒涎妖鱼，污秽之物。	3302	口水鱼
DESCRIBE.OCEANFISH_MEDIUM_1	泥潭妖鱼，腥臭难闻。	3303	泥鱼
DESCRIBE.OCEANFISH_MEDIUM_2	斑纹妖鱼，中看不中用。	3304	斑鱼
DESCRIBE.OCEANFISH_MEDIUM_3	虚张声势的废物。	3305	浮夸狮子鱼
DESCRIBE.OCEANFISH_MEDIUM_4	厄运妖鱼，避之为妙。	3306	黑鲶鱼
DESCRIBE.OCEANFISH_MEDIUM_5	凡俗之物，不堪大用。	3307	玉米鳕鱼
DESCRIBE.OCEANFISH_MEDIUM_6	锦鲤？倒是有些灵气。	3308	花锦鲤
DESCRIBE.OCEANFISH_MEDIUM_7	金鳞妖鱼，或许有些用处。	3309	金锦鲤
DESCRIBE.OCEANFISH_MEDIUM_8	冰属性妖鱼，可炼寒系法宝。	3310	冰鲷鱼
DESCRIBE.OCEANFISH_MEDIUM_9	甜腻之物，凡人所好。	3311	甜味鱼
DESCRIBE.PONDFISH	淡水小妖，也敢窥视修真之道？	3312	淡水鱼
DESCRIBE.PONDEEL	电鳗？其电力可淬炼法宝。	3313	活鳗鱼
DESCRIBE.FISHMEAT	生鱼肉，连妖兽都不屑一顾。	3314	生鱼肉
DESCRIBE.FISHMEAT_COOKED	烤鱼？勉强果腹。	3315	鱼排
DESCRIBE.FISHMEAT_SMALL	鱼渣一堆。	3316	小鱼块
DESCRIBE.FISHMEAT_SMALL_COOKED	熟鱼屑，聊胜于无。	3317	熟小鱼块
DESCRIBE.SPOILED_FISH	腐鱼？腥臭难当。	3318	变质的鱼
DESCRIBE.FISH_BOX	此罐似有保鲜禁制？	3319	锡鱼罐
DESCRIBE.POCKET_SCALE	秤？我神识一扫便知轻重。	3320	弹簧秤
DESCRIBE.TACKLECONTAINER	钓具匣？可笑，我王林何需此物。	3321	钓具箱
DESCRIBE.SUPERTACKLECONTAINER	超级钓具匣？浪费时间。	3322	超级钓具箱
DESCRIBE.TROPHYSCALE_FISH.GENERIC	区区凡鱼，也配称量？	3325	鱼类计重器默认状态
DESCRIBE.TROPHYSCALE_FISH.HAS_ITEM	重{weight}斤，渔者{owner}。	3326	有物品时（简洁版）
DESCRIBE.TROPHYSCALE_FISH.HAS_ITEM_HEAVY	重{weight}斤，渔者{owner}，尚可。	3327	有重物时（略带认可）
DESCRIBE.TROPHYSCALE_FISH.BURNING	何人施法？	3328	燃烧时（警觉）
DESCRIBE.TROPHYSCALE_FISH.BURNT	可惜了这妖鱼材料...	3329	烧焦后（惋惜材料）
DESCRIBE.TROPHYSCALE_FISH.OWNER	{owner}所获，重{weight}斤。	3330	自己放置时（平淡陈述）
DESCRIBE.TROPHYSCALE_FISH.OWNER_HEAVY	{owner}所获，重{weight}斤，不错。	3331	自己放置重物时（略微满意）
DESCRIBE.OCEANFISHABLEFLOTSAM	海底残骸，或藏机缘。	3333	海洋残骸（修真者视角）
DESCRIBE.CALIFORNIAROLL	凡间食物，勉强果腹。	3334	加州卷
DESCRIBE.SEAFOODGUMBO	海鲜杂烩，聊胜于无。	3335	海鲜浓汤
DESCRIBE.SURFNTURF	肉食尚可，灵气稀薄。	3336	海鲜牛排（评价灵气含量）
DESCRIBE.WOBSTER_SHELLER	虾妖？可取甲炼器。	3337	龙虾（视作妖兽材料）
DESCRIBE.WOBSTER_DEN	妖物巢穴，小心为妙。	3338	龙虾窝
DESCRIBE.WOBSTER_SHELLER_DEAD	死虾材料，可制低阶丹药。	3339	死龙虾
DESCRIBE.WOBSTER_SHELLER_DEAD_COOKED	熟虾，稍具灵气。	3340	美味的龙虾
DESCRIBE.LOBSTERBISQUE	虾汤，勉强算药膳。	3341	龙虾汤
DESCRIBE.LOBSTERDINNER	虾餐，尚可入口。	3342	龙虾正餐
DESCRIBE.WOBSTER_MOONGLASS	月华虾妖？倒是罕见。	3343	月光龙虾（重视特殊属性）
DESCRIBE.MOONGLASS_WOBSTER_DEN	月华凝聚的妖巢...	3344	月光玻璃窝（察觉特殊）
DESCRIBE.TRIDENT	三叉戟？似是水系法宝。	3345	刺耳三叉戟（从法宝角度评价）
DESCRIBE.WINCH.GGENERIC	此物可代我打捞海底之物。	3348	夹夹绞盘默认状态
DESCRIBE.WINCH.GRETRIEVING_ITEM	正在打捞...	3349	打捞中
DESCRIBE.WINCH.GHOLDING_ITEM	且看捞到了何物。	3350	持有物品时
DESCRIBE.HERMITHOUSE.GENERIC	不过是个荒废的洞府。	3354	隐士之家默认状态
DESCRIBE.HERMITHOUSE.BUILTUP	稍加修缮，可作临时洞府。	3355	修缮后
DESCRIBE.SHELL_CLUSTER	这些海贝蕴含水灵气。	3357	物品名:"贝壳堆"
DESCRIBE.SINGINGSHELL_OCTAVE3.GENERIC	贝壳发出低沉道音...	3360	物品名:"低音贝壳钟"->默认
DESCRIBE.SINGINGSHELL_OCTAVE4.GENERIC	中音贝壳，似含韵律。	3364	物品名:"中音贝壳钟"->默认
DESCRIBE.SINGINGSHELL_OCTAVE5.GENERIC	高音刺耳，扰人清修。	3368	物品名:"高音贝壳钟"->默认
DESCRIBE.CHUM	鱼饵而已，不值一提。	3370	物品名:"鱼食" 制造描述:"鱼儿的美食。"
DESCRIBE.SUNKENCHEST.GENERIC	海底沉箱，或有机缘。	3373	物品名:"沉底宝箱"->默认
DESCRIBE.SUNKENCHEST.LOCKED	此箱有禁制守护。	3374	物品名:"沉底宝箱"->锁住了
DESCRIBE.HERMIT_BUNDLE	这些杂物...勉强收下。	3376	物品名:"一包谢意"
DESCRIBE.HERMIT_BUNDLE_SHELLS	贝壳材料，可制低阶法器。	3377	物品名:"贝壳钟包" 制造描述:"她卖的贝壳。"
DESCRIBE.RESKIN_TOOL	此扫帚似有清洁禁制。	3378	物品名:"清洁扫把" 制造描述:"把装潢的东西清扫的干干净净。"
DESCRIBE.MOON_FISSURE_PLUGGED	月华裂隙被封印了。	3379	物品名:"堵住的裂隙"
DESCRIBE.WOBYBIG[0]	此兽体型不小...	3382	物品名:"沃比" 制造描述:未找到
DESCRIBE.WOBYBIG[1]	妖兽？小心为上。	3383	物品名:"沃比" 制造描述:未找到
DESCRIBE.WOBYSMALL[0]	小兽倒有几分灵性。	3387	物品名:"沃比" 制造描述:未找到
DESCRIBE.WOBYSMALL[1]	可作看守洞府的灵宠。	3388	物品名:"沃比" 制造描述:未找到
DESCRIBE.WALTERHAT	凡俗玩物，毫无灵气。	3390	松树先锋队帽子
DESCRIBE.SLINGSHOT	弹弓？倒是件奇门法宝。	3391	可靠的弹弓
DESCRIBE.SLINGSHOTAMMO_ROCK	普通石子，不堪大用。	3392	鹅卵石
DESCRIBE.SLINGSHOTAMMO_MARBLE	玉石弹丸，尚可一用。	3393	大理石弹
DESCRIBE.SLINGSHOTAMMO_THULECITE	诅咒弹丸？小心反噬。	3394	诅咒弹药
DESCRIBE.SLINGSHOTAMMO_GOLD	金弹奢侈，华而不实。	3395	黄金弹药
DESCRIBE.SLINGSHOTAMMO_SLOW	迟缓弹丸，可制敌速度。	3396	减速弹药
DESCRIBE.SLINGSHOTAMMO_FREEZE	寒冰弹丸，蕴含冰系法则。	3397	冰冻弹药
DESCRIBE.SLINGSHOTAMMO_POOP	污秽之物，有损道心。	3398	便便弹
DESCRIBE.PORTABLETENT	打坐修行，何需帐篷。	3399	宿营帐篷
DESCRIBE.PORTABLETENT_ITEM	遮风避雨之物，凡人所用。	3400	帐篷卷
DESCRIBE.BATTLESONG_DURABILITY	此音律可加固法宝。	3401	武器化的颤音
DESCRIBE.BATTLESONG_HEALTHGAIN	疗伤音律？效果有限。	3402	心碎歌谣
DESCRIBE.BATTLESONG_SANITYGAIN	清心音律，可稳心神。	3403	醍醐灌顶华彩
DESCRIBE.BATTLESONG_SANITYAURA	战意音律，略有助益。	3404	英勇美声颂
DESCRIBE.BATTLESONG_FIRERESISTANCE	御火音律，还算实用。	3405	防火假声
DESCRIBE.BATTLESONG_INSTANT_TAUNT	挑衅音律，低劣手段。	3406	粗鲁插曲
DESCRIBE.BATTLESONG_INSTANT_PANIC	乱神音律，邪门歪道。	3407	惊心独白
DESCRIBE.MUTATOR_WARRIOR	此物似能改变妖兽形态？	3408	战士变身涂鸦
DESCRIBE.MUTATOR_DROPPER	蛛毒变异物，危险。	3409	悬蛛变身涂鸦
DESCRIBE.MUTATOR_HIDER	洞穴变异物，谨慎使用。	3410	洞穴变身涂鸦
DESCRIBE.MUTATOR_SPITTER	毒液变异物，阴损。	3411	喷吐变身涂鸦
DESCRIBE.MUTATOR_MOON	月华变异物，或有用处。	3412	破碎变身涂鸦
DESCRIBE.MUTATOR_HEALER	疗伤变异物，效果存疑。	3413	护士变身涂鸦
DESCRIBE.SPIDER_WHISTLE	御虫哨？控制妖兽的法器。	3414	韦伯口哨
DESCRIBE.SPIDERDEN_BEDAZZLER	蛛巢装饰，无聊之举。	3415	蛛巢装饰套装
DESCRIBE.SPIDER_HEALER	疗伤蜘蛛？倒是罕见。	3416	护士蜘蛛
DESCRIBE.SPIDER_REPELLENT	驱虫香，凡人用品。	3417	驱赶盒子
DESCRIBE.SPIDER_HEALER_ITEM	蜘蛛分泌物，可入药。	3418	治疗黏团
DESCRIBE.GHOSTLYELIXIR_SLOWREGEN	缓慢回生灵药，低阶。	3419	亡者补药
DESCRIBE.GHOSTLYELIXIR_FASTREGEN	快速疗伤药，尚可。	3420	灵魂万灵药
DESCRIBE.GHOSTLYELIXIR_SHIELD	护体灵药，保命之用。	3421	不屈药剂
DESCRIBE.GHOSTLYELIXIR_ATTACK	增攻灵药，战斗必备。	3422	夜影万金油
DESCRIBE.GHOSTLYELIXIR_SPEED	提速灵药，逃遁有用。	3423	强健精油
DESCRIBE.GHOSTLYELIXIR_RETALIATION	反伤灵药，以牙还牙。	3424	蒸馏复仇
