path	original	line	comment
DESCRIBE.WINCH.GENERIC	此物可助搬运重物。	3344	物品名:"夹夹绞盘"->默认 制造描述:"让它帮你捞起重的东西吧。"
DESCRIBE.WINCH.RETRIEVING_ITEM	且看此物效用。	3345	物品名:"夹夹绞盘" 制造描述:"让它帮你捞起重的东西吧。"
DESCRIBE.WINCH.HOLDING_ITEM	待查验所获之物。	3346	物品名:"夹夹绞盘" 制造描述:"让它帮你捞起重的东西吧。"
DESCRIBE.HERMITHOUSE.GENERIC	此乃一处空置洞府。	3350	物品名:"隐士之家"->默认
DESCRIBE.HERMITHOUSE.BUILTUP	稍加布置便可栖身。	3351	物品名:"隐士之家"
DESCRIBE.SHELL_CLUSTER	此物或可开出灵贝。	3353	物品名:"贝壳堆"
DESCRIBE.SINGINGSHELL_OCTAVE3.GENERIC	此钟音沉若海。	3356	物品名:"低音贝壳钟"->默认
DESCRIBE.SINGINGSHELL_OCTAVE4.GENERIC	海潮之音，隐约可闻。	3360	物品名:"中音贝壳钟"->默认
DESCRIBE.SINGINGSHELL_OCTAVE5.GENERIC	此钟可发清越之音。	3364	物品名:"高音贝壳钟"->默认
DESCRIBE.CHUM	此饵可引灵鱼上钩。	3366	物品名:"鱼食" 制造描述:"鱼儿的美食。"
DESCRIBE.SUNKENCHEST.GENERIC	寻宝途中，机缘最重。	3369	物品名:"沉底宝箱"->默认
DESCRIBE.SUNKENCHEST.LOCKED	此匣已封，需寻解法。	3370	物品名:"沉底宝箱"->锁住了
DESCRIBE.HERMIT_BUNDLE	此物于她不过寻常。	3372	物品名:"一包谢意"
DESCRIBE.HERMIT_BUNDLE_SHELLS	确是她所售灵贝。	3373	物品名:"贝壳钟包" 制造描述:"她卖的贝壳。"
DESCRIBE.RESKIN_TOOL	此物扬尘甚多。	3374	物品名:"清洁扫把" 制造描述:"把装潢的东西清扫的干干净净。"
DESCRIBE.MOON_FISSURE_PLUGGED	裂隙已封。	3375	物品名:"堵住的裂隙"
DESCRIBE.WOBYBIG[0]	以灵骨饲之？	3378	物品名:"沃比" 制造描述:未找到
DESCRIBE.WOBYBIG[1]	以灵骨饲之？	3379	物品名:"沃比" 制造描述:未找到
DESCRIBE.WOBYSMALL[0]	不知与护山灵兽孰强。	3383	物品名:"沃比" 制造描述:未找到
DESCRIBE.WOBYSMALL[1]	不知与护山灵兽孰强。	3384	物品名:"沃比" 制造描述:未找到
DESCRIBE.WALTERHAT	童子饰物罢了。	3386	物品名:"松树先锋队帽子" 制造描述:"形式和功能高于时尚。"
DESCRIBE.SLINGSHOT	破罡碎玉之器。	3387	物品名:"可靠的弹弓" 制造描述:"不带它千万别去冒险！"
DESCRIBE.SLINGSHOTAMMO_ROCK	寻常飞石。	3388	物品名:"鹅卵石" 制造描述:"简单，低效。"
DESCRIBE.SLINGSHOTAMMO_MARBLE	玉质弹丸。	3389	物品名:"大理石弹" 制造描述:"可别把它们弄丢了！"
DESCRIBE.SLINGSHOTAMMO_THULECITE	煞气暗藏。	3390	物品名:"诅咒弹药" 制造描述:"会出什么问题？"
DESCRIBE.SLINGSHOTAMMO_GOLD	金精所铸。	3391	物品名:"黄金弹药" 制造描述:"因为高级，所以有效。"
DESCRIBE.SLINGSHOTAMMO_SLOW	滞灵之弹。	3392	物品名:"减速弹药" 制造描述:"什么是“物理定律”？"
DESCRIBE.SLINGSHOTAMMO_FREEZE	寒冰真气。	3393	物品名:"冰冻弹药" 制造描述:"把敌人冰冻在原地。"
DESCRIBE.SLINGSHOTAMMO_POOP	秽物制敌。	3394	物品名:"便便弹" 制造描述:"恶心，但是能让敌人分心。"
DESCRIBE.PORTABLETENT	久未安眠，此物正合我用。！	3395	物品名:"宿营帐篷" 制造描述:"便捷的保护设备，让你免受风吹雨打。"
DESCRIBE.PORTABLETENT_ITEM	得此物亦不可大意。	3396	物品名:"帐篷卷" 制造描述:"便捷的保护设备，让你免受风吹雨打。"
DESCRIBE.BATTLESONG_DURABILITY	此曲可固本培元。	3397	物品名:"武器化的颤音" 制造描述:"让武器有更多的时间成为焦点。"
DESCRIBE.BATTLESONG_HEALTHGAIN	清心养神之音。	3398	物品名:"心碎歌谣" 制造描述:"一首偷心的颂歌。"
DESCRIBE.BATTLESONG_SANITYGAIN	明心见性之乐。	3399	物品名:"醍醐灌顶华彩" 制造描述:"用歌声慰藉你的心灵。"
DESCRIBE.BATTLESONG_SANITYAURA	无畏战歌。	3400	物品名:"英勇美声颂" 制造描述:"无所畏惧！"
DESCRIBE.BATTLESONG_FIRERESISTANCE	御火真言。	3401	物品名:"防火假声" 制造描述:"抵御火辣的戏评人。"
DESCRIBE.BATTLESONG_INSTANT_TAUNT	扰敌之音。	3402	物品名:"粗鲁插曲" 制造描述:"用言语扔一个番茄。"
DESCRIBE.BATTLESONG_INSTANT_PANIC	惊魂之曲。	3403	物品名:"惊心独白" 制造描述:"如此出色的表演，就问你怕不怕。"
DESCRIBE.MUTATOR_WARRIOR	此物...倒是新奇。	3404	物品名:"战士变身涂鸦" 制造描述:"做最可爱的小保镖。"
DESCRIBE.MUTATOR_DROPPER	此物...还是留予他人为好。	3405	物品名:"悬蛛变身涂鸦" 制造描述:"味道也许会让你惊喜。"
DESCRIBE.MUTATOR_HIDER	此物...颇为特异。	3406	物品名:"洞穴变身涂鸦" 制造描述:"外酥里嫩。"
DESCRIBE.MUTATOR_SPITTER	此物...还是留予有缘人为妙。	3407	物品名:"喷吐变身涂鸦" 制造描述:"喷薄而出的蜘蛛形象。"
DESCRIBE.MUTATOR_MOON	此丹...似含月华之力。	3408	物品名:"破碎变身涂鸦" 制造描述:"吃到它的人会快乐到月球去！"
DESCRIBE.MUTATOR_HEALER	此物...还是赠予需要之人罢。	3409	物品名:"护士变身涂鸦" 制造描述:"特别多的谷物，所以必须是健康的！"
DESCRIBE.SPIDER_WHISTLE	此哨恐招祸端。	3410	物品名:"韦伯口哨" 制造描述:"呼叫可怕的爬行动物朋友吧。"
DESCRIBE.SPIDERDEN_BEDAZZLER	倒是颇费心思。	3411	物品名:"蛛巢装饰套装" 制造描述:"一个好的家能培育出好的性格。"
DESCRIBE.SPIDER_HEALER	不想蛛类亦有疗伤之能。	3412	物品名:"护士蜘蛛"
DESCRIBE.SPIDER_REPELLENT	此物若能为吾所用...	3413	物品名:"驱赶盒子" 制造描述:"让你的朋友知道你需要一些空间。"
DESCRIBE.SPIDER_HEALER_ITEM	见蛛当赠之。	3414	物品名:"治疗黏团" 制造描述:"恶心，黏糊糊的，但对你有好处！"
DESCRIBE.GHOSTLYELIXIR_SLOWREGEN	此乃玄门正法。	3415	物品名:"亡者补药" 制造描述:"时间会抚平所有伤口。"
DESCRIBE.GHOSTLYELIXIR_FASTREGEN	此乃玄门正法。	3416	物品名:"灵魂万灵药" 制造描述:"治疗重伤的强力药剂。"
DESCRIBE.GHOSTLYELIXIR_SHIELD	此乃玄门正法。	3417	物品名:"不屈药剂" 制造描述:"保护你的姐妹不受伤害。"
DESCRIBE.GHOSTLYELIXIR_ATTACK	此乃玄门正法。	3418	物品名:"夜影万金油" 制造描述:"召唤黑暗的力量。"
DESCRIBE.GHOSTLYELIXIR_SPEED	此乃玄门正法。	3419	物品名:"强健精油" 制造描述:"给你的灵魂来一剂强心针。"
DESCRIBE.GHOSTLYELIXIR_RETALIATION	此乃玄门正法。	3420	物品名:"蒸馏复仇" 制造描述:"对敌人以牙还牙。"
DESCRIBE.SISTURN.GENERIC	当以灵花供奉。	3423	物品名:"姐妹骨灰罐"->默认 制造描述:"让你疲倦的灵魂休息的地方。"
DESCRIBE.SISTURN.SOME_FLOWERS	需再添些灵植。	3424	物品名:"姐妹骨灰罐" 制造描述:"让你疲倦的灵魂休息的地方。"
DESCRIBE.SISTURN.LOTS_OF_FLOWERS	灵气盎然，可慰亡魂。	3425	物品名:"姐妹骨灰罐" 制造描述:"让你疲倦的灵魂休息的地方。"
DESCRIBE.PORTABLECOOKPOT_ITEM.GENERIC	此鼎甚妙。	3430	物品名:"便携烹饪锅"->默认 制造描述:"随时随地为美食家服务。"
DESCRIBE.PORTABLECOOKPOT_ITEM.DONE	丹成。	3431	物品名:"便携烹饪锅"->完成了 制造描述:"随时随地为美食家服务。"
DESCRIBE.PORTABLECOOKPOT_ITEM.COOKING_LONG	需静候火候。	3432	物品名:"便携烹饪锅"->饭还需要很久 制造描述:"随时随地为美食家服务。"
DESCRIBE.PORTABLECOOKPOT_ITEM.COOKING_SHORT	将成。	3433	物品名:"便携烹饪锅"->饭快做好了 制造描述:"随时随地为美食家服务。"
DESCRIBE.PORTABLECOOKPOT_ITEM.EMPTY	鼎中无物。	3434	物品名:"便携烹饪锅" 制造描述:"随时随地为美食家服务。"
DESCRIBE.PORTABLEBLENDER_ITEM	可萃灵材精华。	3436	物品名:"便携研磨器" 制造描述:"把原料研磨成粉状调味品。"
DESCRIBE.PORTABLESPICER_ITEM.GENERIC	此物可调灵膳滋味。	3439	物品名:"便携香料站"->默认 制造描述:"调味让饭菜更可口。"
DESCRIBE.PORTABLESPICER_ITEM.DONE	当可增灵食效力。	3440	物品名:"便携香料站"->完成了 制造描述:"调味让饭菜更可口。"
DESCRIBE.SPICEPACK	此囊可保灵食不腐。	3442	物品名:"厨师袋" 制造描述:"使你的食物保持新鲜。"
DESCRIBE.SPICE_GARLIC	此粉可驱邪避秽。	3443	物品名:"蒜粉" 制造描述:"用口臭防守是最好的进攻。"
DESCRIBE.SPICE_SUGAR	甘味润心。	3444	物品名:"蜂蜜水晶" 制造描述:"令人心平气和的甜美。"
DESCRIBE.SPICE_CHILI	火灵入膳。	3445	物品名:"辣椒面" 制造描述:"刺激十足的粉末。"
DESCRIBE.SPICE_SALT	调和百味。	3446	物品名:"调味盐" 制造描述:"为你的饭菜加点咸味。"
DESCRIBE.MONSTERTARTARE	当另寻可食之物。	3447	物品名:"怪物鞑靼"
DESCRIBE.FRESHFRUITCREPES	灵果佐膳，有益修行。	3448	物品名:"鲜果可丽饼"
DESCRIBE.FROGFISHBOWL	此鱼腹中藏何物？	3449	物品名:"蓝带鱼排"
DESCRIBE.POTATOTORNADO	块茎未熟。	3450	物品名:"花式回旋块茎"
DESCRIBE.DRAGONCHILISALAD	不知能否承受此辣。	3451	物品名:"辣龙椒沙拉"
DESCRIBE.GLOWBERRYMOUSSE	此膳蕴含月华之力。	3452	物品名:"发光浆果慕斯"
DESCRIBE.VOLTGOATJELLY	雷灵入膳，非同凡响。	3453	物品名:"伏特羊肉冻"
DESCRIBE.NIGHTMAREPIE	此物煞气颇重...	3454	物品名:"恐怖国王饼"
DESCRIBE.BONESOUP	骨中精髓，尽在此汤。	3455	物品名:"骨头汤"
DESCRIBE.MASHEDPOTATOES	食材相融，自有其道。	3456	物品名:"奶油土豆泥"
DESCRIBE.POTATOSOUFFLE	久未尝此等灵膳。	3457	物品名:"蓬松土豆蛋奶酥"
DESCRIBE.MOQUECA	海味精华，尽萃于此。	3458	物品名:"海鲜杂烩"
DESCRIBE.GAZPACHO	此汤...别有玄机。	3459	物品名:"芦笋冷汤"
DESCRIBE.ASPARAGUSSOUP	清香扑鼻，当是佳品。	3460	物品名:"芦笋汤"
DESCRIBE.VEGSTINGER	此饮...颇为奇特。	3461	物品名:"蔬菜鸡尾酒"
DESCRIBE.BANANAPOP	甘凉润喉，可清心火。	3462	物品名:"香蕉冻"
DESCRIBE.CEVICHE	器小难容海味。	3463	物品名:"酸橘汁腌鱼"
DESCRIBE.SALSA	辛辣异常...	3464	物品名:"生鲜萨尔萨酱"
DESCRIBE.PEPPERPOPPER	火灵充盈...	3465	物品名:"爆炒填馅辣椒"
DESCRIBE.TURNIP	未炼之灵根。	3466	物品名:"大萝卜"
DESCRIBE.TURNIP_COOKED	火候恰好。	3467	物品名:"烤大萝卜"
DESCRIBE.TURNIP_SEEDS	蕴含生机。	3468	物品名:"圆形种子"
DESCRIBE.GARLIC	可辟邪毒。	3469	物品名:"大蒜"
DESCRIBE.GARLIC_COOKED	火候已足。	3470	物品名:"烤大蒜"
DESCRIBE.GARLIC_SEEDS	灵种待发。	3471	物品名:"种子荚"
DESCRIBE.ONION	灵气内敛。	3472	物品名:"洋葱"
DESCRIBE.ONION_COOKED	气味...独特。	3473	物品名:"烤洋葱"
DESCRIBE.ONION_SEEDS	灵蕴其中。	3474	物品名:"尖形种子"
DESCRIBE.POTATO	土灵之物。	3475	物品名:"土豆"
DESCRIBE.POTATO_COOKED	口感尚可。	3476	物品名:"烤土豆"
DESCRIBE.POTATO_SEEDS	灵性暗藏。	3477	物品名:"毛茸茸的种子"
DESCRIBE.TOMATO	赤灵果	3478	物品名:"番茄"
DESCRIBE.TOMATO_COOKED	火候之道，存乎一心。	3479	物品名:"烤番茄"
DESCRIBE.TOMATO_SEEDS	赤灵蕴种。	3480	物品名:"带刺的种子"
DESCRIBE.ASPARAGUS	青灵茎。	3481	物品名:"芦笋"
DESCRIBE.ASPARAGUS_COOKED	食之有益。	3482	物品名:"烤芦笋"
DESCRIBE.ASPARAGUS_SEEDS	青灵蕴种。	3483	物品名:"筒状种子"
DESCRIBE.PEPPER	火灵之物。	3484	物品名:"辣椒"
DESCRIBE.PEPPER_COOKED	火性更烈。	3485	物品名:"烤辣椒"
DESCRIBE.PEPPER_SEEDS	火灵蕴种。	3486	物品名:"块状种子"
DESCRIBE.WEREITEM_BEAVER	此物煞气缠身...	3487	物品名:"俗气海狸像" 制造描述:"唤醒海狸人的诅咒"
DESCRIBE.WEREITEM_GOOSE	此物凶气外露...	3488	物品名:"俗气鹅像" 制造描述:"唤醒鹅人的诅咒"
DESCRIBE.WEREITEM_MOOSE	此乃妖灵寄体...	3489	物品名:"俗气鹿像" 制造描述:"唤醒鹿人的诅咒"
DESCRIBE.MERMHAT	或可一用...	3490	物品名:"聪明的伪装" 制造描述:"鱼人化你的朋友。"
DESCRIBE.MERMTHRONE.GENERIC	此毯做工精细。	3493	物品名:"皇家地毯"->默认
DESCRIBE.MERMTHRONE.BURNT	似有海腥之气。	3494	物品名:"皇家地毯"->烧焦的
DESCRIBE.MERMTHRONE_CONSTRUCTION.GENERIC	水族兴衰，系于此物。	3498	物品名:"皇家手工套装"->默认 制造描述:"建立一个新的鱼人王朝。"
DESCRIBE.MERMTHRONE_CONSTRUCTION.BURNT	真形已泯，难辨本来。	3499	物品名:"皇家手工套装"->烧焦的 制造描述:"建立一个新的鱼人王朝。"
DESCRIBE.MERMHOUSE_CRAFTED.GENERIC	鱼人居所，倒也精巧。	3503	物品名:"鱼人工艺屋"->默认 制造描述:"适合鱼人的家。"
DESCRIBE.MERMHOUSE_CRAFTED.BURNT	此屋已毁，鱼人另寻栖身之处吧。	3504	物品名:"鱼人工艺屋"->烧焦的 制造描述:"适合鱼人的家。"
DESCRIBE.MERMWATCHTOWER_REGULAR	鱼人族之事，与我无关。	3506	物品名:"鱼人工艺屋" 制造描述:"适合鱼人的家。"
DESCRIBE.MERMWATCHTOWER_NOKING	鱼人族之事，与我无关。	3507	物品名:"鱼人工艺屋" 制造描述:"适合鱼人的家。"
DESCRIBE.MERMKING	傀儡之身，不足为惧。	3508	物品名:"鱼人之王"
DESCRIBE.MERMGUARD	这些守卫倒是尽职。	3509	物品名:"忠诚鱼人守卫"
DESCRIBE.MERM_PRINCE	先到先得，倒也公平。	3510	物品名:"过程中的皇室"
DESCRIBE.SQUID	此物或许有些用处。	3511	物品名:"鱿鱼"
DESCRIBE.GHOSTFLOWER	阴气森森，不宜沾染。	3512	物品名:"哀悼荣耀"
DESCRIBE.SMALLGHOST	灵体之物，莫要纠缠。	3513	物品名:"小惊吓"
DESCRIBE.CRABKING.GENERIC	此蟹倒是罕见。	3516	物品名:"帝王蟹"->默认
DESCRIBE.CRABKING.INERT	蛰伏不动，必有蹊跷。	3517	物品名:"帝王蟹"
DESCRIBE.CRABKING_CLAW	此钳凶险，需谨慎应对。	3519	物品名:"巨钳"
DESCRIBE.MESSAGEBOTTLE	瓶中何物，一探便知。	3520	物品名:"瓶中信"
DESCRIBE.MESSAGEBOTTLEEMPTY	空瓶无用，弃之可惜。	3521	物品名:"空瓶子"
DESCRIBE.MEATRACK_HERMIT.DONE	肉干已成，可备不时之需。	3524	物品名:"晾肉架"->完成了
DESCRIBE.MEATRACK_HERMIT.DRYING	风干需时，耐心等待。	3525	物品名:"晾肉架"->正在风干
DESCRIBE.MEATRACK_HERMIT.DRYINGINRAIN	雨天阴湿，风干更慢。	3526	物品名:"晾肉架"->雨天风干
DESCRIBE.MEATRACK_HERMIT.GENERIC	此处风干，最为适宜。	3527	物品名:"晾肉架"->默认
DESCRIBE.MEATRACK_HERMIT.BURNT	架子已毁，前功尽弃。	3528	物品名:"晾肉架"->烧焦的
DESCRIBE.MEATRACK_HERMIT.DONE_NOTMEAT	风干之物，可久存不坏。	3529	物品名:"晾肉架"
DESCRIBE.MEATRACK_HERMIT.DRYING_NOTMEAT	风干之道，贵在持久。	3530	物品名:"晾肉架"
DESCRIBE.MEATRACK_HERMIT.DRYINGINRAIN_NOTMEAT	天时不利，改日再制。	3531	物品名:"晾肉架"
DESCRIBE.BEEBOX_HERMIT.READY	蜂蜜已满，可堪一用。	3535	物品名:"蜂箱"->准备好的 满的
DESCRIBE.BEEBOX_HERMIT.FULLHONEY	蜜满则溢，当及时取用。	3536	物品名:"蜂箱"->蜂蜜满了
DESCRIBE.BEEBOX_HERMIT.GENERIC	不知其中可有蜜藏。	3537	物品名:"蜂箱"->默认
DESCRIBE.BEEBOX_HERMIT.NOHONEY	箱中空空如也。	3538	物品名:"蜂箱"->没有蜂蜜
DESCRIBE.BEEBOX_HERMIT.SOMEHONEY	尚需时日酝酿。	3539	物品名:"蜂箱"->有一些蜂蜜
DESCRIBE.BEEBOX_HERMIT.BURNT	竟遭焚毁，可惜可叹。	3540	物品名:"蜂箱"->烧焦的
DESCRIBE.HERMITCRAB	独居修行，倒也清净。	3542	物品名:"寄居蟹隐士"
DESCRIBE.HERMIT_PEARL	此物珍贵，需妥善保管。	3543	物品名:"珍珠的珍珠"
DESCRIBE.HERMIT_CRACKED_PEARL	一时疏忽，竟致损毁。	3544	物品名:"开裂珍珠"
DESCRIBE.WATERPLANT	互不相扰，自可相安无事。	3545	物品名:"海草"
DESCRIBE.WATERPLANT_BOMB	竟是灵种。	3546	物品名:"种壳"
DESCRIBE.WATERPLANT_BABY	尚在萌芽，未成气候。	3547	物品名:"海芽"
DESCRIBE.WATERPLANT_PLANTER	海岩之上，最利其生长。	3548	物品名:"海芽插穗"
DESCRIBE.SHARK	此兽凶猛，需谨慎应对。	3549	物品名:"岩石大白鲨"
DESCRIBE.MASTUPGRADE_LAMP_ITEM	此灯可助夜间航行。	3550	物品名:"甲板照明灯" 制造描述:"桅杆照明附件。"
DESCRIBE.MASTUPGRADE_LIGHTNINGROD_ITEM	避雷之物，海上必备。	3551	物品名:"避雷导线" 制造描述:"为你的桅杆带来过电般的刺激。"
DESCRIBE.WATERPUMP	灭火之器，当备无患。	3552	物品名:"消防泵" 制造描述:"水水水，到处都是水！"
DESCRIBE.BARNACLE	此物形似骨节，实则非也。	3553	物品名:"藤壶"
DESCRIBE.BARNACLE_COOKED	传闻此乃珍馐，不知真假。	3554	物品名:"熟藤壶"
DESCRIBE.BARNACLEPITA	掩其形貌，方觉味美。	3555	物品名:"藤壶皮塔饼"
DESCRIBE.BARNACLESUSHI	可直接取食。	3556	物品名:"藤壶握寿司"
DESCRIBE.BARNACLINGUINE	递来一试。	3557	物品名:"藤壶中细面"
DESCRIBE.BARNACLESTUFFEDFISHHEAD	饥不择食，竟至于此。	3558	物品名:"酿鱼头"
DESCRIBE.LEAFLOAF	此肉非常物。	3559	物品名:"叶肉糕"
DESCRIBE.LEAFYMEATBURGER	素食亦可果腹。	3560	物品名:"素食堡"
DESCRIBE.LEAFYMEATSOUFFLE	此为何种膳食？	3561	物品名:"果冻沙拉"
DESCRIBE.MEATYSALAD	杂草竟能饱腹，倒也稀奇。	3562	物品名:"牛肉绿叶菜"
DESCRIBE.MOLEBAT	此蝠形貌奇特。	3563	物品名:"裸鼹蝠"
DESCRIBE.MOLEBATHILL	此穴中或有蹊跷。	3564	物品名:"裸鼹蝠丘"
DESCRIBE.BATNOSE	此鼻来历不明。	3565	物品名:"裸露鼻孔"
DESCRIBE.BATNOSE_COOKED	炙烤之后，气味独特。	3566	物品名:"炭烤鼻孔"
DESCRIBE.BATNOSEHAT	此物倒有几分妙用。	3567	物品名:"牛奶帽"
DESCRIBE.MUSHGNOME	此物或有周期性攻击之能。	3568	物品名:"蘑菇地精"
DESCRIBE.SPORE_MOON	此等异种孢子，需保持距离。	3569	物品名:"月亮孢子"
DESCRIBE.MOON_CAP	观其形貌，不宜食用。	3570	物品名:"月亮蘑菇"
DESCRIBE.MOON_CAP_COOKED	为求修为，勉强一试。	3571	物品名:"熟月亮蘑菇"
DESCRIBE.MUSHTREE_MOON	此菇树异于常类。	3572	物品名:"月亮蘑菇树"
DESCRIBE.LIGHTFLIER	此虫离体仍能发光，倒是稀奇。	3573	物品名:"球状光虫"
DESCRIBE.GROTTO_POOL_BIG	月华之水，竟能滋养琉璃。	3574	物品名:"玻璃绿洲"
DESCRIBE.GROTTO_POOL_SMALL	月华之水，竟能滋养琉璃。	3575	物品名:"小玻璃绿洲"
DESCRIBE.DUSTMOTH	此蛾排列有序，颇为奇特。	3576	物品名:"尘蛾"
DESCRIBE.DUSTMOTHDEN	内中布置，倒是精巧。	3577	物品名:"整洁洞穴"
DESCRIBE.ARCHIVE_LOCKBOX	此中奥妙，当如何参悟？	3578	物品名:"蒸馏的知识"
DESCRIBE.ARCHIVE_CENTIPEDE	区区虫豸，也敢阻我道途？	3579	物品名:"远古哨兵蜈蚣"
DESCRIBE.ARCHIVE_CENTIPEDE_HUSK	徒具其形，已无大用。	3580	物品名:"哨兵蜈蚣壳"
DESCRIBE.ARCHIVE_COOKPOT.COOKING_LONG	火候未至。	3583	物品名:"远古窑"->饭还需要很久
DESCRIBE.ARCHIVE_COOKPOT.COOKING_SHORT	将成。	3584	物品名:"远古窑"->饭快做好了
DESCRIBE.ARCHIVE_COOKPOT.DONE	丹成。	3585	物品名:"远古窑"->完成了
DESCRIBE.ARCHIVE_COOKPOT.EMPTY	需先除尘。	3586	物品名:"远古窑"
DESCRIBE.ARCHIVE_COOKPOT.BURNT	窑毁。	3587	物品名:"远古窑"->烧焦的
DESCRIBE.ARCHIVE_MOON_STATUE	此月像...暗合太阴之道。	3589	物品名:"远古月亮雕像"
DESCRIBE.ARCHIVE_RUNE_STATUE.LINE_1	太阴符文，玄奥难解...	3592	物品名:"远古月亮符文石"->第一行
DESCRIBE.ARCHIVE_RUNE_STATUE.LINE_2	此纹与他处遗迹迥异。	3593	物品名:"远古月亮符文石"->第二行
DESCRIBE.ARCHIVE_RUNE_STATUE.LINE_3	道韵流转，晦涩难明...	3594	物品名:"远古月亮符文石"->第三行
DESCRIBE.ARCHIVE_RUNE_STATUE.LINE_4	似非此界常见铭文。	3595	物品名:"远古月亮符文石"->第四行
DESCRIBE.ARCHIVE_RUNE_STATUE.LINE_5	若得参透，必有所获...	3596	物品名:"远古月亮符文石"->第五行
DESCRIBE.ARCHIVE_RESONATOR.GENERIC	观星定位，何需舆图。	3600	物品名:"星象探测仪"->默认
DESCRIBE.ARCHIVE_RESONATOR.IDLE	似有所获。	3601	物品名:"星象探测仪"
DESCRIBE.ARCHIVE_RESONATOR_ITEM	此器已成...似有熟悉道韵。	3603	物品名:"星象探测仪" 制造描述:"它会出土什么秘密呢？"
DESCRIBE.ARCHIVE_LOCKBOX_DISPENCER.POWEROFF	若得灵气灌注，或可重启...	3606	物品名:"知识饮水机"
DESCRIBE.ARCHIVE_LOCKBOX_DISPENCER.GENERIC	此物似能助人悟道。	3607	物品名:"知识饮水机"->默认
DESCRIBE.ARCHIVE_SECURITY_DESK.POWEROFF	灵韵已失，不复当年。	3611	物品名:"远古哨所"
DESCRIBE.ARCHIVE_SECURITY_DESK.GENERIC	此物似与吾有缘...	3612	物品名:"远古哨所"->默认
DESCRIBE.ARCHIVE_SECURITY_PULSE	此物欲往何方...可有机缘？	3614	物品名:"远古哨所"
DESCRIBE.ARCHIVE_SWITCH.VALID	若嵌灵玉，当可激发...	3617	物品名:"华丽基座"->有效
DESCRIBE.ARCHIVE_SWITCH.GEMS	灵窍空虚，需嵌宝玉。	3618	物品名:"华丽基座"->需要宝石
DESCRIBE.ARCHIVE_PORTAL.POWEROFF	灵机全无。	3622	物品名:"封印的传送门"
DESCRIBE.ARCHIVE_PORTAL.GENERIC	此门...毫无反应。	3623	物品名:"封印的传送门"->默认
DESCRIBE.WALL_STONE_2	石墙坚固。	3625	物品名:"档案馆石墙"
DESCRIBE.WALL_RUINS_2	古阵残垣。	3626	物品名:"档案馆铥墙"
DESCRIBE.REFINED_DUST	此尘...需慎之。	3627	物品名:"尘土块" 制造描述:"远古甜品的关键原料。"
DESCRIBE.DUSTMERINGUE	此物...非常人可食。	3628	物品名:"琥珀美食"
DESCRIBE.SHROOMCAKE	名副其实。	3629	物品名:"蘑菇蛋糕"
DESCRIBE.NIGHTMAREGROWTH	此黑障...当远离。	3630	物品名:"梦魇城墙"
DESCRIBE.TURFCRAFTINGSTATION	夯土之术...非吾所长。	3631	物品名:"土地夯实器" 制造描述:"一点点的改变世界。"
DESCRIBE.MOON_ALTAR_LINK	似在凝聚月华...	3632	物品名:"神秘能量"
DESCRIBE.COMPOSTINGBIN.GENERIC	此物...气味颇重。	3635	物品名:"堆肥桶"->默认 制造描述:"能让土壤变得臭烘烘和肥沃。"
DESCRIBE.COMPOSTINGBIN.WET	水泽过甚。	3636	物品名:"堆肥桶" 制造描述:"能让土壤变得臭烘烘和肥沃。"
DESCRIBE.COMPOSTINGBIN.DRY	燥气过盛。	3637	物品名:"堆肥桶" 制造描述:"能让土壤变得臭烘烘和肥沃。"
DESCRIBE.COMPOSTINGBIN.BALANCED	五行调和。	3638	物品名:"堆肥桶" 制造描述:"能让土壤变得臭烘烘和肥沃。"
DESCRIBE.COMPOSTINGBIN.BURNT	焦秽之气...	3639	物品名:"堆肥桶"->烧焦的 制造描述:"能让土壤变得臭烘烘和肥沃。"
DESCRIBE.COMPOST	沃土灵基，仅此而已。	3641	物品名:"堆肥"
DESCRIBE.SOIL_AMENDER.GENERIC	此非揠苗之术。	3644	物品名:"催长剂起子"->默认 制造描述:"海里来的瓶装养分。"
DESCRIBE.SOIL_AMENDER.STALE	此非揠苗之术。	3645	物品名:"催长剂起子"->过期了 制造描述:"海里来的瓶装养分。"
DESCRIBE.SOIL_AMENDER.SPOILED	秽气升腾...药效正浓。	3646	物品名:"催长剂起子"->腐烂了 制造描述:"海里来的瓶装养分。"
DESCRIBE.SOIL_AMENDER_FERMENTED	此剂可助灵植速生。	3648	物品名:"超级催长剂"
DESCRIBE.WATERINGCAN.GENERIC	此壶可溉灵植。	3651	物品名:"空浇水壶"->默认 制造描述:"让植物保持快乐和水分。"
DESCRIBE.WATERINGCAN.EMPTY	需寻灵泉补充...	3652	物品名:"空浇水壶" 制造描述:"让植物保持快乐和水分。"
DESCRIBE.PREMIUMWATERINGCAN.GENERIC	此壶...溉植甚便。	3656	物品名:"空鸟嘴壶"->默认 制造描述:"灌溉方面的创新!"
DESCRIBE.PREMIUMWATERINGCAN.EMPTY	无水则形同虚设。	3657	物品名:"空鸟嘴壶" 制造描述:"灌溉方面的创新!"
DESCRIBE.FARM_PLOW	耕植利器。	3659	物品名:"耕地机"
DESCRIBE.FARM_PLOW_ITEM	需择灵田方可施展。	3660	物品名:"耕地机" 制造描述:"为你的植物犁一块地。"
DESCRIBE.FARM_HOE	当松土以利灵种。	3661	物品名:"园艺锄" 制造描述:"翻耕，为撒播农作物做准备。"
